freq_hz,power,power_db,active
43390.200256,0.0329801321,-9.572778,1
43421.039062,0.0264729996,-10.527270,1
43451.877869,0.0234059632,-11.062037,0
43482.716675,0.0256700307,-10.661038,0
43513.555481,0.0288341285,-10.156233,1
43544.394287,0.0318638369,-9.722321,1
43575.233093,0.0275580333,-10.352819,1
43606.071899,0.0245140262,-10.861155,0
43636.910706,0.0227672561,-11.182195,0
43667.749512,0.021505401,-11.429826,0
43698.588318,0.028635251,-10.186292,1
43729.427124,0.0277196153,-10.327430,1
43760.265930,0.0256290788,-10.667972,0
43791.104736,0.024308935,-10.897642,0
43821.943542,0.0322118524,-9.675145,1
43852.782349,0.0318377042,-9.725884,1
43883.621155,0.0304254747,-9.922928,1
43914.459961,0.0304646576,-9.917339,1
43945.298767,0.0273126703,-10.391660,1
43976.137573,0.0222976855,-11.272704,0
44006.976379,0.0285179772,-10.204115,1
44037.815186,0.027116034,-10.423040,1
44068.653992,0.0294046787,-10.071137,1
44099.492798,0.0326905039,-9.611086,1
44130.331604,0.0252784195,-10.727803,0
44161.170410,0.0214846198,-11.434025,0
44192.009216,0.0214843817,-11.434073,0
44222.848022,0.0262105872,-10.570534,0
44253.686829,0.0278078351,-10.313630,1
44284.525635,0.0316850659,-9.746756,1
44315.364441,0.0354010693,-9.265138,1
44346.203247,0.0262906119,-10.557295,0
44377.042053,0.0210282672,-11.527267,0
44407.880859,0.0333632101,-9.522623,1
44438.719666,0.0323362907,-9.658400,1
44469.558472,0.0363999877,-9.144289,1
44500.397278,0.0375563984,-9.008462,1
44531.236084,0.029256478,-10.093081,1
44562.074890,0.0243815525,-10.884688,0
44592.913696,0.0252871306,-10.726306,0
44623.752502,0.0275580786,-10.352812,1
44654.591309,0.0318118606,-9.729411,1
44685.430115,0.029392745,-10.072900,1
44716.268921,0.0222649858,-11.279077,0
44747.107727,0.0266855988,-10.492532,1
44777.946533,0.0242865377,-10.901646,0
44808.785339,0.0238911841,-10.972925,0
44839.624146,0.0260674589,-10.594315,0
44870.462952,0.0247169462,-10.825354,0
44901.301758,0.0253684095,-10.712369,0
44932.140564,0.0233125902,-11.079396,0
44962.979370,0.032027964,-9.700008,1
44993.818176,0.0331314288,-9.552900,1
45024.656982,0.0329007144,-9.583248,1
45055.495789,0.0296802404,-10.030628,1
45086.334595,0.0279313493,-10.294383,1
45117.173401,0.0216719346,-11.396325,0
45148.012207,0.0260071286,-10.604378,0
45178.851013,0.0297696852,-10.017559,1
45209.689819,0.0239914433,-10.954738,0
45240.528625,0.0264976643,-10.523226,1
45271.367432,0.0243606306,-10.888416,0
45302.206238,0.0254258171,-10.702553,0
45333.045044,0.0236791707,-11.011637,0
45363.883850,0.0278001198,-10.314835,1
45394.722656,0.028324982,-10.233605,1
45425.561462,0.0298326145,-10.008389,1
45456.400269,0.0240177154,-10.949985,0
45487.239075,0.0220548783,-11.320255,0
45518.077881,0.0292052274,-10.100696,1
45548.916687,0.0333642987,-9.522482,1
45579.755493,0.0340184684,-9.438154,1
45610.594299,0.0334434286,-9.512194,1
45641.433105,0.0238235508,-10.985237,0
45672.271912,0.0180544732,-12.189453,0
45703.110718,0.0221586694,-11.299865,0
45733.949524,0.0258112631,-10.637209,0
45764.788330,0.032737686,-9.604822,1
45795.627136,0.0296276051,-10.038336,1
45826.465942,0.0287238576,-10.172874,1
45857.304749,0.0298641787,-10.003796,1
45888.143555,0.0350931605,-9.303077,1
45918.982361,0.0268972017,-10.458231,1
45949.821167,0.0215723687,-11.416323,0
45980.659973,0.0248518595,-10.801713,0
46011.498779,0.0269547302,-10.448952,1
46042.337585,0.0326774446,-9.612821,1
46073.176392,0.0302334616,-9.950423,1
46104.015198,0.0302084247,-9.954021,1
46134.854004,0.0287633913,-10.166901,1
46165.692810,0.0289122329,-10.144485,1
46196.531616,0.0273655957,-10.383253,1
46227.370422,0.0279194774,-10.296229,1
46258.209229,0.0249456301,-10.785357,0
46289.048035,0.021843613,-11.362057,0
46319.886841,0.0280878304,-10.270120,1
46350.725647,0.0283841908,-10.224537,1
46381.564453,0.0257132646,-10.653730,0
46412.403259,0.0264817703,-10.525832,1
46443.242065,0.0281895373,-10.254422,1
46474.080872,0.0251409313,-10.751488,0
46504.919678,0.0244964098,-10.864277,0
46535.758484,0.0244389467,-10.874477,0
46566.597290,0.0252042805,-10.740559,0
46597.436096,0.0236261073,-11.021380,0
46628.274902,0.0278758629,-10.303018,1
46659.113708,0.0317756628,-9.734356,1
46689.952515,0.0319413432,-9.711770,1
46720.791321,0.0291585142,-10.107648,1
46751.630127,0.0283734345,-10.226183,1
46782.468933,0.0266616635,-10.496429,1
46813.307739,0.0289366609,-10.140818,1
46844.146545,0.0272316548,-10.404561,1
46874.985352,0.0297933471,-10.014109,1
46905.824158,0.0334704785,-9.508682,1
46936.662964,0.026706509,-10.489130,1
46967.501770,0.0196911943,-11.812581,0
46998.340576,0.0222264607,-11.286599,0
47029.179382,0.0257320852,-10.650552,0
47060.018188,0.0285640589,-10.197103,1
47090.856995,0.0273274354,-10.389313,1
47121.695801,0.02332442,-11.077193,0
47152.534607,0.0228122634,-11.173618,0
47183.373413,0.0292491469,-10.094170,1
47214.212219,0.0343367152,-9.397714,1
47245.051025,0.0287149969,-10.174214,1
47275.889832,0.0360603999,-9.184996,1
47306.728638,0.0391142776,-8.831949,1
47337.567444,0.0247307381,-10.822931,0
47368.406250,0.0217878817,-11.373152,0
47399.245056,0.0203366786,-11.672501,0
47430.083862,0.0322725081,-9.666975,1
47460.922668,0.0317491785,-9.737977,1
47491.761475,0.0224925941,-11.234906,0
47522.600281,0.0201989738,-11.702009,0
47553.439087,0.0220432649,-11.322543,0
47584.277893,0.0259757518,-10.609620,0
47615.116699,0.0311386937,-9.822298,1
47645.955505,0.0424057189,-8.481057,1
47676.794312,0.0364762359,-9.135202,1
47707.633118,0.0143657292,-13.182025,0
47738.471924,0.00806380279,-15.689903,0
47769.310730,0.00431138569,-18.409133,0
47800.149536,0.00723724559,-16.159569,0
47830.988342,0.111911041,-4.266572,1
47861.827148,0.0995666936,-4.774161,1
47892.665955,0.0158311972,-12.760164,0
47923.504761,0.0177473905,-12.263957,0
47954.343567,0.0238440086,-10.981509,0
47985.182373,0.0279828793,-10.286378,1
48016.021179,0.0321032601,-9.689810,1
48046.859985,0.0300740917,-9.973377,1
48077.698792,0.0252810585,-10.727349,0
48108.537598,0.0261079484,-10.587574,0
48139.376404,0.0259323449,-10.616884,0
48170.215210,0.0322014069,-9.676553,1
48201.054016,0.0341115746,-9.426284,1
48231.892822,0.0268926637,-10.458963,1
48262.731628,0.025460765,-10.696587,0
48293.570435,0.0306894189,-9.885415,1
48324.409241,0.0303890918,-9.928124,1
48355.248047,0.0302041131,-9.954641,1
48386.086853,0.0368430423,-9.091747,1
48416.925659,0.0319448828,-9.711289,1
48447.764465,0.0258154132,-10.636511,0
48478.603271,0.0250964921,-10.759171,0
48509.442078,0.0266560237,-10.497348,1
48540.280884,0.0237892748,-10.991490,0
48571.119690,0.0261205769,-10.585474,0
48601.958496,0.0256768421,-10.659886,0
48632.797302,0.0212016577,-11.491604,0
48663.636108,0.0185134631,-12.080425,0
48694.474915,0.023860401,-10.978524,0
48725.313721,0.0318231803,-9.727866,1
48756.152527,0.0324717901,-9.640239,1
48786.991333,0.0236419009,-11.018478,0
48817.830139,0.0145396139,-13.129773,0
48848.668945,0.0105666082,-14.515946,0
48879.507751,0.00865770092,-15.381276,0
48910.346558,0.117524939,-4.054001,1
48941.185364,0.118852348,-4.005224,1
48972.024170,0.0113112375,-14.220200,0
49002.862976,0.0157969791,-12.769561,0
49033.701782,0.0194558763,-11.864794,0
49064.540588,0.0202198842,-11.697515,0
49095.379395,0.0205954589,-11.617587,0
49126.218201,0.0227480887,-11.185853,0
49157.057007,0.0228483687,-11.166750,0
49187.895813,0.0215968942,-11.411389,0
49218.734619,0.0271524338,-10.417214,1
49249.573425,0.0280712735,-10.272681,1
49280.412231,0.0282952242,-10.238170,1
49311.251038,0.0285661678,-10.196782,1
49342.089844,0.0216220961,-11.406324,0
49372.928650,0.0136206948,-13.413309,0
49403.767456,0.00923844505,-15.099313,0
49434.606262,0.0407716252,-8.651721,1
49465.445068,0.178698334,-2.234097,1
49496.283875,0.050750683,-7.700883,1
49527.122681,0.00563675271,-17.245012,0
49557.961487,0.0105492845,-14.523072,0
49588.800293,0.0155306422,-12.843408,0
49619.639099,0.0235161172,-11.041646,0
49650.477905,0.0239977435,-10.953598,0
49681.316711,0.0309803934,-9.844432,1
49712.155518,0.0274410325,-10.371297,1
49742.994324,0.0214768677,-11.435592,0
49773.833130,0.0185469964,-12.072566,0
49804.671936,0.0202229901,-11.696848,0
49835.510742,0.0275034866,-10.361424,1
49866.349548,0.029928555,-9.994444,1
49897.188354,0.0306749907,-9.887457,1
49928.027161,0.0276619323,-10.336477,1
49958.865967,0.0224939684,-11.234641,0
49989.704773,0.0275892774,-10.347898,1
50020.543579,0.02948965,-10.058606,1
50051.382385,0.0353807172,-9.267635,1
50082.221191,0.0284214146,-10.218845,1
50113.059998,0.0260951512,-10.589704,0
50143.898804,0.0280950387,-10.269005,1
50174.737610,0.0297012687,-10.027552,1
50205.576416,0.0262547816,-10.563218,0
50236.415222,0.0242252695,-10.912616,0
50267.254028,0.0277556798,-10.321783,1
50298.092834,0.0242720007,-10.904246,0
50328.931641,0.0229434957,-11.148706,0
50359.770447,0.0267506642,-10.481956,1
50390.609253,0.0298527949,-10.005452,1
50421.448059,0.0237366597,-11.001106,0
50452.286865,0.021993951,-11.332269,0
50483.125671,0.0256680425,-10.661374,0
50513.964478,0.0320176903,-9.701402,1
50544.803284,0.0323966125,-9.650306,1
50575.642090,0.0297240653,-10.024220,1
50606.480896,0.0293414349,-10.080488,1
50637.319702,0.0333525401,-9.524013,1
50668.158508,0.0244600532,-10.870728,0
50698.997314,0.026286798,-10.557925,0
50729.836121,0.0303279165,-9.936876,1
50760.674927,0.0275519891,-10.353772,1
50791.513733,0.0254260048,-10.702520,0
50822.352539,0.0292300232,-10.097010,1
50853.191345,0.0273030771,-10.393186,1
50884.030151,0.0251268566,-10.753920,0
50914.868958,0.0232104754,-11.098461,0
50945.707764,0.0267843055,-10.476498,1
50976.546570,0.0299892188,-9.985650,1
51007.385376,0.0257456131,-10.648269,0
51038.224182,0.0197255942,-11.805001,0
51069.062988,0.02457376,-10.850586,0
51099.901794,0.0298485546,-10.006069,1
51130.740601,0.0270205207,-10.438365,1
51161.579407,0.0278173425,-10.312145,1
51192.418213,0.0300299139,-9.979761,1
51223.257019,0.030823395,-9.866497,1
51254.095825,0.0328593691,-9.588709,1
51284.934631,0.0301565537,-9.961485,1
51315.773438,0.0275436908,-10.355080,1
51346.612244,0.0247610117,-10.817618,0
51377.451050,0.023338787,-11.074519,0
51408.289856,0.0240124643,-10.950934,0
51439.128662,0.0237923382,-10.990930,0
51469.967468,0.0268091886,-10.472465,1
51500.806274,0.0266716262,-10.494807,1
51531.645081,0.0270202625,-10.438406,1
51562.483887,0.0273676726,-10.382923,1
51593.322693,0.02176496,-11.377723,0
51624.161499,0.0260684303,-10.594153,0
51655.000305,0.0295686942,-10.046980,1
51685.839111,0.0324062949,-9.649008,1
51716.677917,0.0405506132,-8.675327,1
51747.516724,0.0337923056,-9.467123,1
51778.355530,0.0332469864,-9.537779,1
51809.194336,0.0288422298,-10.155013,1
51840.033142,0.0270535061,-10.433066,1
51870.871948,0.0244815955,-10.866905,0
51901.710754,0.025531981,-10.684457,0
51932.549561,0.0234372902,-11.056228,0
51963.388367,0.0205665181,-11.623694,0
51994.227173,0.0229134977,-11.154388,0
52025.065979,0.0216007641,-11.410611,0
52055.904785,0.0259826551,-10.608466,0
52086.743591,0.0274777186,-10.365495,1
52117.582397,0.0271297275,-10.420847,1
52148.421204,0.0320408806,-9.698257,1
52179.260010,0.0297306654,-10.023255,1
52210.098816,0.0300613542,-9.975216,1
52240.937622,0.0281072287,-10.267121,1
52271.776428,0.0300994127,-9.969721,1
52302.615234,0.0333879351,-9.519406,1
52333.454041,0.0250564257,-10.766111,0
52364.292847,0.0288059749,-10.160476,1
52395.131653,0.0268017399,-10.473672,1
52425.970459,0.0281442749,-10.261401,1
52456.809265,0.0278162431,-10.312317,1
52487.648071,0.0260306081,-10.600459,0
52518.486877,0.023450578,-11.053766,0
52549.325684,0.0206786603,-11.600078,0
52580.164490,0.0248036308,-10.810149,0
52611.003296,0.0258881393,-10.624293,0
52641.842102,0.0279242853,-10.295481,1
52672.680908,0.0250824588,-10.761601,0
52703.519714,0.0233777289,-11.067279,0
52734.358521,0.0268230786,-10.470215,1
52765.197327,0.0268216122,-10.470453,1
52796.036133,0.0254290678,-10.701997,0
52826.874939,0.0289093679,-10.144916,1
52857.713745,0.0340806461,-9.430224,1
52888.552551,0.0325140509,-9.634591,1
52919.391357,0.0290514608,-10.123622,1
52950.230164,0.0272254471,-10.405551,1
52981.068970,0.0231635612,-11.107248,0
53011.907776,0.0235777488,-11.030278,0
53042.746582,0.0255859368,-10.675288,0
53073.585388,0.025558968,-10.679869,0
53104.424194,0.0334388065,-9.512794,1
53135.263000,0.0300899875,-9.971082,1
53166.101807,0.029186383,-10.103499,1
53196.940613,0.0252983026,-10.724388,0
53227.779419,0.0193524604,-11.887940,0
53258.618225,0.0222074179,-11.290321,0
53289.457031,0.0326190875,-9.620584,1
53320.295837,0.0318003143,-9.730988,1
53351.134644,0.0287946392,-10.162185,1
53381.973450,0.0307721009,-9.873730,1
53412.812256,0.0292117381,-10.099728,1
53443.651062,0.0291184349,-10.113621,1
53474.489868,0.0251366197,-10.752233,0
53505.328674,0.025911916,-10.620306,0
53536.167480,0.0231155857,-11.116253,0
53567.006287,0.0227204404,-11.191134,0
53597.845093,0.0248506788,-10.801919,0
53628.683899,0.0270510832,-10.433455,1
53659.522705,0.0279360597,-10.293650,1
53690.361511,0.0295174801,-10.054509,1
53721.200317,0.0323959875,-9.650389,1
53752.039124,0.0258951868,-10.623111,0
53782.877930,0.0225343865,-11.226844,0
53813.716736,0.0278864065,-10.301376,1
53844.555542,0.029568764,-10.046970,1
53875.394348,0.0319418474,-9.711701,1
53906.233154,0.0331744609,-9.547263,1
53937.071960,0.0299917142,-9.985289,1
53967.910767,0.0276927156,-10.331646,1
53998.749573,0.0248058164,-10.809766,0
54029.588379,0.0222850273,-11.275170,0
54060.427185,0.025037798,-10.769340,0
54091.265991,0.0346196872,-9.362070,1
54122.104797,0.0322628541,-9.668274,1
54152.943604,0.027909117,-10.297841,1
54183.782410,0.0239589895,-10.960617,0
54214.621216,0.02669334,-10.491273,1
54245.460022,0.0259853286,-10.608020,0
54276.298828,0.0262615757,-10.562094,0
54307.137634,0.0280361002,-10.278126,1
54337.976440,0.0253101124,-10.722361,0
54368.815247,0.0204111686,-11.656623,0
54399.654053,0.0130018181,-13.615261,0
54430.492859,0.00801524528,-15.716134,0
54461.331665,0.00576986125,-17.143648,0
54492.170471,0.118941531,-4.001966,1
54523.009277,0.175499034,-2.312554,1
54553.848083,0.0201149847,-11.720105,0
54584.686890,0.0142778353,-13.208678,0
54615.525696,0.0206655408,-11.602834,0
54646.364502,0.0288195268,-10.158433,1
54677.203308,0.0288902852,-10.147783,1
54708.042114,0.0288246652,-10.157659,1
54738.880920,0.025417476,-10.703977,0
54769.719727,0.0228028066,-11.175419,0
54800.558533,0.0205645488,-11.624110,0
54831.397339,0.0250921347,-10.759926,0
54862.236145,0.0272455372,-10.402348,1
54893.074951,0.0269703006,-10.446444,1
54923.913757,0.0205686416,-11.623246,0
54954.752563,0.0203173226,-11.676637,0
54985.591370,0.0107466819,-14.442558,0
55016.430176,0.0282432067,-10.246162,1
55047.268982,0.150662116,-2.975261,1
55078.107788,0.0633789052,-6.735854,1
55108.946594,0.00707299912,-16.259266,0
55139.785400,0.0151094089,-12.962827,0
55170.624207,0.0220432438,-11.322547,0
55201.463013,0.0271790056,-10.412966,1
55232.301819,0.0291338913,-10.111317,1
55263.140625,0.0231548659,-11.108879,0
55293.979431,0.0199321463,-11.759761,0
55324.818237,0.0201757832,-11.706998,0
55355.657043,0.0187628212,-12.022320,0
55386.495850,0.026900501,-10.457698,1
55417.334656,0.0329219141,-9.580451,1
55448.173462,0.032970638,-9.574028,1
55479.012268,0.0218601797,-11.358764,0
55509.851074,0.0241895659,-10.919021,0
55540.689880,0.0271278323,-10.421151,1
55571.528687,0.0335394487,-9.499743,1
55602.367493,0.0373587071,-9.031383,1
55633.206299,0.0369446951,-9.079781,1
55664.045105,0.0295291536,-10.052792,1
55694.883911,0.029168988,-10.106088,1
55725.722717,0.0330580822,-9.562525,1
55756.561523,0.0277426868,-10.323817,1
55787.400330,0.0295829876,-10.044881,1
55818.239136,0.0331310206,-9.552954,1
55849.077942,0.0306172404,-9.895641,1
55879.916748,0.0231296273,-11.113615,0
55910.755554,0.0213191149,-11.467610,0
55941.594360,0.0287256457,-10.172604,1
55972.433167,0.0331978843,-9.544198,1
56003.271973,0.0262682682,-10.560987,0
56034.110779,0.0205974984,-11.617157,0
56064.949585,0.0173426869,-12.364138,0
56095.788391,0.0319104564,-9.715972,1
56126.627197,0.160231282,-2.707829,1
56157.466003,0.0753988367,-5.981655,1
56188.304810,0.00270626924,-20.431592,0
56219.143616,0.00656293051,-16.584324,0
56249.982422,0.0133210551,-13.509915,0
56280.821228,0.0211755273,-11.496959,0
56311.660034,0.0311509378,-9.820590,1
56342.498840,0.0311988487,-9.813916,1
56373.337646,0.0282352397,-10.247387,1
56404.176453,0.0245151394,-10.860958,0
56435.015259,0.0196137309,-11.829700,0
56465.854065,0.0212594343,-11.479785,0
56496.692871,0.0282091869,-10.251396,1
56527.531677,0.0295191978,-10.054256,1
56558.370483,0.0352135483,-9.288204,1
56589.209290,0.02893524,-10.141031,1
56620.048096,0.0247663031,-10.816690,0
56650.886902,0.029731888,-10.023077,1
56681.725708,0.0350477251,-9.308703,1
56712.564514,0.0368944416,-9.085692,1
56743.403320,0.035083622,-9.304257,1
56774.242126,0.0239842354,-10.956043,0
56805.080933,0.0258508479,-10.630554,0
56835.919739,0.0321160111,-9.688086,1
56866.758545,0.0301601747,-9.960963,1
56897.597351,0.0251826626,-10.744285,0
56928.436157,0.0283787738,-10.225365,1
56959.274963,0.0295231982,-10.053668,1
56990.113770,0.0276519814,-10.338039,1
57020.952576,0.0264986402,-10.523066,1
57051.791382,0.0254615731,-10.696449,0
57082.630188,0.0251166068,-10.755692,0
57113.468994,0.0224993833,-11.233596,0
57144.307800,0.0217980732,-11.371121,0
57175.146606,0.0261699571,-10.577272,0
57205.985413,0.0256826076,-10.658911,0
57236.824219,0.027770316,-10.319493,1
57267.663025,0.0356519652,-9.234467,1
57298.501831,0.0370847586,-9.063347,1
57329.340637,0.0300275425,-9.980104,1
57360.179443,0.0334033243,-9.517405,1
57391.018250,0.026325062,-10.551608,1
57421.857056,0.0253472557,-10.715992,0
57452.695862,0.0316162239,-9.756202,1
57483.534668,0.0343140171,-9.400586,1
57514.373474,0.0267269068,-10.485815,1
57545.212280,0.0251385402,-10.751901,0
57576.051086,0.0267500395,-10.482057,1
57606.889893,0.0281024059,-10.267867,1
57637.728699,0.0291149122,-10.114147,1
57668.567505,0.0287117598,-10.174704,1
57699.406311,0.0266473917,-10.498755,1
57730.245117,0.0246574385,-10.835822,0
57761.083923,0.032348421,-9.656771,1
57791.922729,0.0306705837,-9.888081,1
57822.761536,0.0337513255,-9.472393,1
57853.600342,0.0335153894,-9.502859,1
57884.439148,0.0295608919,-10.048126,1
57915.277954,0.0276322791,-10.341135,1
57946.116760,0.0262942367,-10.556696,0
57976.955566,0.0324295647,-9.645891,1
58007.794373,0.0300559569,-9.975996,1
58038.633179,0.0269366054,-10.451873,1
58069.471985,0.0272625131,-10.399643,1
58100.310791,0.0259914833,-10.606991,0
58131.149597,0.0222616572,-11.279727,0
58161.988403,0.0294971725,-10.057498,1
58192.827209,0.0280596498,-10.274479,1
58223.666016,0.0231218943,-11.115068,0
58254.504822,0.0237836802,-10.992511,0
58285.343628,0.0284329455,-10.217083,1
58316.182434,0.0277273827,-10.326213,1
58347.021240,0.0302961799,-9.941423,1
58377.860046,0.0279788744,-10.286999,1
58408.698853,0.0295728486,-10.046370,1
58439.537659,0.0330701343,-9.560942,1
58470.376465,0.028432719,-10.217118,1
58501.215271,0.0268688276,-10.462815,1
58532.054077,0.0270742868,-10.429731,1
58562.892883,0.0276068898,-10.345127,1
58593.731689,0.0330860035,-9.558859,1
58624.570496,0.0276212161,-10.342874,1
58655.409302,0.0216296809,-11.404801,0
58686.248108,0.0314848154,-9.774290,1
58717.086914,0.0332726583,-9.534427,1
58747.925720,0.0242883978,-10.901313,0
58778.764526,0.0229967771,-11.138632,0
58809.603333,0.0274954762,-10.362689,1
58840.442139,0.0293115272,-10.084917,1
58871.280945,0.0287703114,-10.165856,1
58902.119751,0.0289584727,-10.137545,1
58932.958557,0.0312618171,-9.805160,1
58963.797363,0.0386930817,-8.878968,1
58994.636169,0.0335561621,-9.497579,1
59025.474976,0.0315358174,-9.767261,1
59056.313782,0.0212041731,-11.491088,0
59087.152588,0.0213151909,-11.468409,0
59117.991394,0.0334720821,-9.508474,1
59148.830200,0.0369777059,-9.075902,1
59179.669006,0.0281145814,-10.265985,1
59210.507812,0.0264521148,-10.530698,1
59241.346619,0.0264356898,-10.533395,1
59272.185425,0.0264170356,-10.536461,1
59303.024231,0.0229310502,-11.151062,0
59333.863037,0.0260041987,-10.604867,0
59364.701843,0.028694319,-10.177342,1
59395.540649,0.0275243652,-10.358129,1
59426.379456,0.0296643579,-10.032952,1
59457.218262,0.0296766379,-10.031155,1
59488.057068,0.0248467519,-10.802605,0
59518.895874,0.0278722753,-10.303577,1
59549.734680,0.0353187154,-9.275253,1
59580.573486,0.0316303865,-9.754257,1
59611.412292,0.0243394945,-10.892186,0
59642.251099,0.0239050592,-10.970403,0
59673.089905,0.0282129015,-10.250824,1
59703.928711,0.0287860454,-10.163482,1
59734.767517,0.0255210438,-10.686317,0
59765.606323,0.0290347123,-10.126126,1
59796.445129,0.0265387451,-10.516498,1
59827.283936,0.023121274,-11.115184,0
59858.122742,0.0260945106,-10.589810,0
59888.961548,0.0308489058,-9.862904,1
59919.800354,0.0257187491,-10.652803,0
59950.639160,0.0203259167,-11.674800,0
59981.477966,0.0258187552,-10.635949,0
60012.316772,0.035641164,-9.235783,1
60043.155579,0.0373875013,-9.028037,1
60073.994385,0.0309470217,-9.849113,1
60104.833191,0.0273760794,-10.381589,1
60135.671997,0.0262016752,-10.572011,0
60166.510803,0.0231900457,-11.102286,0
60197.349609,0.0276451204,-10.339117,1
60228.188416,0.0246657629,-10.834356,0
60259.027222,0.028837441,-10.155735,1
60289.866028,0.0274915217,-10.363314,1
60320.704834,0.025419161,-10.703690,0
60351.543640,0.0289994234,-10.131408,1
60382.382446,0.030052432,-9.976505,1
60413.221252,0.0273566493,-10.384673,1
60444.060059,0.0286300646,-10.187078,1
60474.898865,0.0275881591,-10.348074,1
60505.737671,0.0245871287,-10.848224,0
60536.576477,0.0283825309,-10.224791,1
60567.415283,0.0353547876,-9.270819,1
60598.254089,0.0386931386,-8.878962,1
60629.092896,0.028832165,-10.156529,1
60659.931702,0.0292337568,-10.096455,1
60690.770508,0.0296383989,-10.036754,1
60721.609314,0.0247109597,-10.826406,0
60752.448120,0.0263538704,-10.546858,1
60783.286926,0.0285179621,-10.204117,1
60814.125732,0.0233948759,-11.064094,0
60844.964539,0.0272099355,-10.408027,1
60875.803345,0.0263150381,-10.553262,1
60906.642151,0.0226128418,-11.211750,0
60937.480957,0.0258244565,-10.634990,0
60968.319763,0.0253158849,-10.721371,0
60999.158569,0.0249171628,-10.790316,0
61029.997375,0.0278116612,-10.313032,1
61060.836182,0.0256890337,-10.657824,0
61091.674988,0.0330184794,-9.567731,1
61122.513794,0.0305929128,-9.899093,1
61153.352600,0.0301634801,-9.960487,1
61184.191406,0.0295366464,-10.051690,1
61215.030212,0.0305767761,-9.901385,1
61245.869019,0.0337586058,-9.471457,1
61276.707825,0.0283635635,-10.227694,1
61307.546631,0.0200543508,-11.733216,0
61338.385437,0.0259415619,-10.615340,0
61369.224243,0.0317250144,-9.741283,1
61400.063049,0.0291341852,-10.111273,1
61430.901855,0.028438275,-10.216269,1
61461.740662,0.0251690329,-10.746636,0
61492.579468,0.0242565594,-10.907010,0
61523.418274,0.0272088296,-10.408203,1
61554.257080,0.0271270306,-10.421279,1
61585.095886,0.0304618034,-9.917746,1
61615.934692,0.0271254325,-10.421535,1
61646.773499,0.0276763486,-10.334214,1
61677.612305,0.0237234906,-11.003516,0
61708.451111,0.0287943409,-10.162230,1
61739.289917,0.0332780239,-9.533726,1
61770.128723,0.0309397396,-9.850135,1
61800.967529,0.0273194477,-10.390583,1
61831.806335,0.0256232304,-10.668963,0
61862.645142,0.02719814,-10.409910,1
61893.483948,0.0259033925,-10.621735,0
61924.322754,0.0307828753,-9.872210,1
61955.161560,0.0266556109,-10.497415,1
61986.000366,0.0232267769,-11.095412,0
62016.839172,0.0236245627,-11.021664,0
62047.677979,0.0276137313,-10.344051,1
62078.516785,0.0289954343,-10.132006,1
62109.355591,0.0303065901,-9.939931,1
62140.194397,0.0289285779,-10.142031,1
62171.033203,0.0223166228,-11.269017,0
62201.872009,0.0317311,-9.740450,1
62232.710815,0.0323963319,-9.650343,1
62263.549622,0.0312148063,-9.811695,1
62294.388428,0.0299971113,-9.984507,1
62325.227234,0.030349808,-9.933742,1
62356.066040,0.0274019955,-10.377480,1
62386.904846,0.0267612784,-10.480233,1
62417.743652,0.0289974459,-10.131704,1
62448.582458,0.0302379305,-9.949781,1
62479.421265,0.0262989585,-10.555916,0
62510.260071,0.0251586462,-10.748429,0
62541.098877,0.0245144303,-10.861084,0
62571.937683,0.0254811631,-10.693109,0
62602.776489,0.0257580979,-10.646164,0
62633.615295,0.0254924724,-10.691182,0
62664.454102,0.026275892,-10.559727,0
62695.292908,0.0260038797,-10.604920,0
62726.131714,0.0257601225,-10.645822,0
62756.970520,0.0241304794,-10.929642,0
62787.809326,0.0262962288,-10.556367,0
62818.648132,0.0265484941,-10.514903,1
62849.486938,0.0337696852,-9.470032,1
62880.325745,0.0311950992,-9.814438,1
62911.164551,0.0301262243,-9.965855,1
62942.003357,0.0287078064,-10.175302,1
62972.842163,0.0276055371,-10.345340,1
63003.680969,0.0244471072,-10.873027,0
63034.519775,0.0290943168,-10.117220,1
63065.358582,0.0302943096,-9.941691,1
63096.197388,0.0273541172,-10.385075,1
63127.036194,0.0229939279,-11.139170,0
63157.875000,0.026268342,-10.560975,0
63188.713806,0.025846484,-10.631287,0
63219.552612,0.0236048959,-11.025281,0
63250.391418,0.0252023478,-10.740892,0
63281.230225,0.0253870021,-10.709188,0
63312.069031,0.0291843426,-10.103803,1
63342.907837,0.0301562426,-9.961529,1
63373.746643,0.0318160029,-9.728846,1
63404.585449,0.0315172385,-9.769820,1
63435.424255,0.0297254609,-10.024016,1
63466.263062,0.0253079083,-10.722739,0
63497.101868,0.0274645947,-10.367570,1
63527.940674,0.0264731521,-10.527245,1
63558.779480,0.0300926088,-9.970703,1
63589.618286,0.0244227417,-10.877358,0
63620.457092,0.0214529042,-11.440441,0
63651.295898,0.0211987404,-11.492201,0
63682.134705,0.0222348323,-11.284963,0
63712.973511,0.0259800707,-10.608898,0
63743.812317,0.0262113463,-10.570408,0
63774.651123,0.025725471,-10.651668,0
63805.489929,0.0212944617,-11.472635,0
63836.328735,0.0232237738,-11.095974,0
63867.167542,0.0249913101,-10.777411,0
63898.006348,0.0218211742,-11.366521,0
63928.845154,0.0350570103,-9.307553,1
63959.683960,0.033194694,-9.544615,1
63990.522766,0.0340367973,-9.435815,1
