i,q,symbol,bin,qpsk4_score,carrier_rms
-0.0420254,0.3863924,2,-8,0.3376125,0.0486410
0.5766255,-0.1949861,2,-7,0.1726434,0.0480680
-0.3762080,-0.1943004,2,-4,0.2167873,0.0459735
0.1008959,0.5485001,2,-3,0.2085642,0.0498847
0.7908981,0.9317046,2,-1,0.1457074,0.0485285
0.2079239,0.0345665,2,6,0.3646162,0.0486375
0.8501781,-0.5361230,2,14,0.2100143,0.0495489
0.1767799,0.2495404,2,15,0.1605183,0.0448531
0.6396331,0.1461894,2,17,0.2006158,0.0480301
0.4446399,-0.9903398,2,18,0.1693009,0.0510269
0.1638490,-0.7467020,2,20,0.2159038,0.0462544
-1.1929485,-0.0908192,2,21,0.1982075,0.0471185
0.1804995,-0.8434095,2,22,0.1843192,0.0461868
-0.6270772,0.7439575,2,24,0.2535864,0.0491804
-0.5870138,-0.0161967,2,29,0.1452729,0.0474891
0.8114032,-0.4831896,2,31,0.2354418,0.0471028
-0.5143906,1.1421556,2,33,0.2349183,0.0460823
-0.8653789,0.7749409,2,35,0.2013936,0.0466466
0.4669946,-0.4625660,2,36,0.1541084,0.0483712
-0.2099095,-0.5133035,2,37,0.1717860,0.0485458
-0.7146510,0.4332916,2,38,0.1979523,0.0478428
-0.4017045,0.4439548,2,39,0.1869947,0.0483823
0.4439695,-0.1530181,2,40,0.2699444,0.0490771
-1.6545281,-1.5098593,2,41,0.1514594,0.0464165
-0.2409947,0.0421055,2,42,0.1848440,0.0478055
0.7429069,1.1358395,2,44,0.1417439,0.0471384
-0.8597209,0.3394513,2,50,0.1803309,0.0501290
-0.2027652,-0.3466382,2,52,0.2014018,0.0473245
0.7029364,0.0300379,2,57,0.2212777,0.0499938
0.2692554,0.9242070,2,59,0.1403024,0.0477134
-0.0683222,-1.0111792,2,61,0.2954585,0.0479243
-1.2415071,-1.5738976,2,62,0.1400744,0.0485510
-0.7129128,-0.3970120,2,64,0.1776270,0.0460626
-0.4059677,-0.3075502,2,65,0.2023178,0.0487666
0.0557607,0.0646216,2,66,0.2201032,0.0476580
-0.0243769,0.3614434,2,67,0.1543360,0.0475317
-0.0465568,0.3656998,2,73,0.2576961,0.0466101
-0.2325437,0.1266260,2,75,0.1689904,0.0496719
0.5939082,-0.5971184,2,77,0.2317576,0.0493696
-1.1090653,0.8387769,2,78,0.1670030,0.0491334
-0.4013928,0.3905464,2,82,0.1386692,0.0479891
-0.1337319,0.0692922,2,86,0.2179297,0.0483902
-0.3111292,0.4790557,2,87,0.2380221,0.0456496
0.5037975,-1.8850350,2,90,0.1791966,0.0501771
1.0021951,-1.2563484,2,93,0.1539080,0.0484268
-0.4235133,-0.0330531,2,94,0.2988110,0.0456443
0.6836129,-1.1647744,2,95,0.2611577,0.0483864
-1.2616632,-0.7591643,2,98,0.1412330,0.0492111
1.2187021,0.9130175,2,100,0.1865416,0.0486606
0.9107625,1.2876496,2,104,0.1721611,0.0472041
0.3296023,0.5296855,2,105,0.1376047,0.0482149
0.0179787,0.4968266,2,106,0.2067894,0.0499533
0.5069525,1.2868131,2,108,0.1777058,0.0486216
1.5651295,-1.2342393,2,110,0.2231470,0.0499828
0.4838464,0.6516546,2,111,0.3326568,0.0477776
0.3250748,-0.5548797,2,112,0.1798178,0.0470163
-0.4072729,-0.1942749,2,115,0.3092486,0.0507229
-0.9420361,0.2446959,2,122,0.1516911,0.0491668
-1.9128425,-0.1469966,2,123,0.2795881,0.0467701
0.9219415,-0.7060815,2,132,0.1435772,0.0472711
1.7724994,-0.5968917,2,134,0.1520055,0.0479572
-1.5740827,0.1305130,2,136,0.1960305,0.0455377
1.3043481,0.2284230,2,137,0.3164413,0.0456983
0.7217023,-0.4472781,2,138,0.1747880,0.0462843
0.1166448,0.9054852,2,140,0.3446588,0.0477963
-0.8227538,-0.1752062,2,144,0.2366702,0.0472732
-0.8385218,0.3509404,2,145,0.1694900,0.0464467
0.4653585,0.9250415,2,146,0.1628005,0.0449671
-1.1884010,0.4930896,2,147,0.2043749,0.0459627
-0.2570164,-0.4509408,2,151,0.1377462,0.0479981
-1.1328322,-0.8991416,2,152,0.1896993,0.0482453
0.2439846,0.5678975,2,155,0.2575336,0.0436546
-0.6801414,1.2458357,2,157,0.1504024,0.0487706
0.1336474,0.5974907,2,162,0.1466781,0.0314310
1.0110322,-0.5488158,3,-156,0.2270214,0.0464690
-0.1135081,-0.0184390,3,-155,0.1970630,0.0450227
-0.1737980,0.1054588,3,-152,0.1717015,0.0457752
0.0994277,0.4765548,3,-151,0.1605397,0.0463318
-0.0994240,0.1134844,3,-146,0.2097332,0.0461742
0.5457473,-0.5847341,3,-143,0.2088511,0.0484597
-0.5207458,1.0903895,3,-138,0.2030334,0.0436861
-0.6479409,-0.5081382,3,-135,0.2484976,0.0437259
0.2711900,0.1555421,3,-134,0.1728886,0.0452208
0.2902591,-0.5981134,3,-132,0.2492172,0.0471908
-0.8565980,-0.3984072,3,-130,0.2185065,0.0484956
0.4631796,-0.6554202,3,-128,0.2142955,0.0497278
0.6969377,-0.0198257,3,-123,0.1750509,0.0504233
