i,q,symbol,bin,qpsk4_score,carrier_rms
-0.2903559,-0.3526422,123,-14,0.1747163,0.0338224
-0.2283403,0.9984490,123,-13,0.1633070,0.0345562
-0.3193292,-0.7780769,123,-12,0.1729274,0.0357050
-0.3546645,-0.8852285,123,-9,0.1710930,0.0326216
-1.1181786,1.6568362,123,-5,0.1951635,0.0333549
-0.2186239,0.6482507,123,-4,0.2042495,0.0343066
-0.5221607,-0.0700956,123,1,0.2247535,0.0338508
-0.7381576,0.3793815,123,2,0.2939762,0.0348152
-0.7901791,0.5801705,123,3,0.1737424,0.0339353
1.1922837,-0.0220620,123,4,0.2594089,0.0346524
0.5889316,0.4629069,123,6,0.1565750,0.0334332
-0.6633804,-0.1348341,123,7,0.1737236,0.0326045
0.1224584,1.3134489,123,9,0.1678294,0.0326805
-0.0687212,0.0599136,123,10,0.2213898,0.0344193
0.3550467,-0.2361912,123,12,0.2120367,0.0333326
1.2549337,-0.2372384,123,13,0.1577619,0.0357245
-0.6911089,-0.2441811,123,14,0.1939455,0.0349792
-0.3698840,-0.2495595,123,15,0.2121444,0.0327481
-0.8194171,0.3506065,123,16,0.2309634,0.0329294
0.6172241,0.3443098,123,22,0.1895348,0.0355227
-0.5329320,0.2547524,123,23,0.1915137,0.0334208
0.9703819,-0.5802177,123,25,0.2142462,0.0346849
0.3170079,-0.4054994,123,28,0.1805312,0.0358344
-0.1742784,-0.6354386,123,29,0.1930501,0.0366088
-1.2714025,-0.4311835,123,35,0.2019382,0.0332735
-0.5393161,-0.0495873,123,36,0.3715389,0.0355155
0.1747574,-0.2665047,123,37,0.1829389,0.0351517
0.0565710,0.2135512,123,38,0.2291635,0.0347135
-0.4946518,0.9346198,123,40,0.3006281,0.0343368
0.3760260,0.0660619,123,44,0.2914636,0.0348589
0.8478616,-0.7234605,123,50,0.2318919,0.0339833
-1.2946067,0.3288238,123,51,0.2519314,0.0345825
0.4025171,0.0456295,123,57,0.1652217,0.0325672
-0.0042598,0.2016381,123,58,0.2815688,0.0330293
-0.5404732,0.5005797,123,61,0.2645710,0.0337149
0.3964185,-0.7394862,123,62,0.1939015,0.0341952
-0.3043037,-0.2365050,123,64,0.1700183,0.0341875
-0.4871514,0.4253412,123,67,0.2822345,0.0339150
-1.3445064,0.6506578,123,69,0.1695313,0.0322643
0.6021949,0.2496100,123,72,0.1896206,0.0323346
-0.1199235,-0.1356906,123,75,0.1675968,0.0343307
-0.2547815,-0.0838878,123,77,0.2244337,0.0336526
-0.1576809,-1.0520566,123,78,0.1891632,0.0333471
-0.0245494,0.0154430,124,-79,0.2501132,0.0322619
0.4121801,-1.0001224,124,-76,0.3398334,0.0327613
-0.0721390,-0.6498357,124,-74,0.1941545,0.0344416
0.9687893,0.1504112,124,-72,0.2003226,0.0324508
0.3205619,-0.0324672,124,-71,0.2163529,0.0324261
1.4009037,0.2704097,124,-70,0.2217442,0.0311667
-0.6931777,1.3652697,124,-68,0.1923675,0.0312710
1.7874799,-0.2018699,124,-67,0.1570395,0.0345046
0.0542169,0.8511093,124,-65,0.1866726,0.0345717
-1.6096241,-0.2029715,124,-63,0.2275395,0.0348791
-0.8841228,0.7937616,124,-62,0.2089079,0.0343295
0.2315040,0.3519194,124,-61,0.2655490,0.0322064
0.4550460,0.3338867,124,-58,0.2100309,0.0333572
0.5002207,0.8648331,124,-57,0.2247283,0.0340330
0.0688054,-0.3366699,124,-56,0.2210422,0.0332184
-0.3598198,-0.9838466,124,-54,0.1823994,0.0329907
-0.5802177,1.0969363,124,-49,0.1672389,0.0347945
0.1094096,1.0698789,124,-48,0.2353979,0.0343193
-0.7180020,-1.1771759,124,-47,0.2414223,0.0320335
1.0035006,-0.2721591,124,-46,0.1879204,0.0355634
-1.8117732,-0.6018030,124,-44,0.1774834,0.0316402
0.3158877,-0.1948367,124,-43,0.1669991,0.0335626
0.0423225,-0.4122676,124,-42,0.2398450,0.0326647
1.4504553,0.6145347,124,-40,0.2284884,0.0344049
-0.4238240,1.0459529,124,-39,0.2268003,0.0354010
1.2232302,-0.4202265,124,-38,0.2202643,0.0346560
-0.4948928,-0.3589787,124,-36,0.2231240,0.0331801
-0.5351341,0.2341630,124,-33,0.1589296,0.0329247
0.5281848,-0.3305539,124,-32,0.2391770,0.0345359
-0.9847054,-0.2061145,124,-31,0.2330564,0.0354402
-0.4681237,-0.3889112,124,-27,0.2107448,0.0322772
-0.4953553,0.8186528,124,-25,0.1999021,0.0335838
0.4028228,0.1078665,124,-24,0.1679632,0.0348238
0.5037519,-0.0050230,124,-22,0.2049773,0.0350560
-1.2224977,-0.7322190,124,-20,0.1728152,0.0345012
0.5999898,0.2819172,124,-18,0.2527941,0.0328072
0.5075456,0.2722972,124,-16,0.3097780,0.0317280
-0.3476137,1.3959818,124,-14,0.1747163,0.0338224
-0.1320874,0.1790439,124,-13,0.1633070,0.0345562
1.4452430,0.9133931,124,-12,0.1729274,0.0357050
-0.1832374,0.4257908,124,-9,0.1710930,0.0326216
0.1974021,0.4439935,124,-5,0.1951635,0.0333549
0.4789230,0.1801525,124,-4,0.2042495,0.0343066
0.1103650,0.7843693,124,1,0.2247535,0.0338508
0.9730545,-0.7980959,124,2,0.2939762,0.0348152
0.4722733,-0.1048395,124,3,0.1737424,0.0339353
-1.1553677,0.0851394,124,4,0.2594089,0.0346524
-0.4843570,-0.7027919,124,6,0.1565750,0.0334332
-0.7337491,0.0079684,124,7,0.1737236,0.0326045
-0.6353525,-0.1254299,124,9,0.1678294,0.0326805
0.2374262,0.9056458,124,10,0.2213898,0.0344193
-0.0975551,-0.7665238,124,12,0.2120367,0.0333326
-0.7674935,0.2841815,124,13,0.1577619,0.0357245
-0.8008252,0.2814054,124,14,0.1939455,0.0349792
-1.1759571,0.9525911,124,15,0.2121444,0.0327481
-1.3395488,1.1132237,124,16,0.2309634,0.0329294
-1.3241720,0.6238395,124,22,0.1895348,0.0355227
0.7790689,1.2756662,124,23,0.1915137,0.0334208
-0.4682309,-0.0400976,124,25,0.2142462,0.0346849
1.2055860,1.8606474,124,28,0.1805312,0.0358344
-1.0489335,0.1832921,124,29,0.1930501,0.0366088
-1.0499195,-1.7489954,124,35,0.2019382,0.0332735
-0.8880543,-0.7496477,124,36,0.3715389,0.0355155
0.6824301,-1.1721865,124,37,0.1829389,0.0351517
-0.7071937,0.5782302,124,38,0.2291635,0.0347135
0.7214096,-0.2256566,124,40,0.3006281,0.0343368
-0.7893326,0.2275004,124,44,0.2914636,0.0348589
0.7158184,0.4197997,124,50,0.2318919,0.0339833
0.3049605,0.1687587,124,51,0.2519314,0.0345825
-1.1597384,0.9817563,124,57,0.1652217,0.0325672
1.3217418,-1.4530585,124,58,0.2815688,0.0330293
-0.6000293,-0.8314881,124,61,0.2645710,0.0337149
-1.4386477,0.8055794,124,62,0.1939015,0.0341952
0.3308422,-0.2947896,124,64,0.1700183,0.0341875
0.3857352,-0.3681340,124,67,0.2822345,0.0339150
0.0367927,1.2590063,124,69,0.1695313,0.0322643
0.3186999,-1.3160770,124,72,0.1896206,0.0323346
-0.8124245,0.0220446,124,75,0.1675968,0.0343307
0.2156278,-0.1704679,124,77,0.2244337,0.0336526
-0.4814202,0.1752409,124,78,0.1891632,0.0333471
-1.4578267,0.0112885,125,-79,0.2501132,0.0322619
-0.6534732,-0.7344093,125,-76,0.3398334,0.0327613
-1.0197860,-1.3828167,125,-74,0.1941545,0.0344416
0.4793234,0.3945768,125,-72,0.2003226,0.0324508
-0.2812231,0.5470437,125,-71,0.2163529,0.0324261
0.3161946,-0.9293841,125,-70,0.2217442,0.0311667
0.1049291,0.1655952,125,-68,0.1923675,0.0312710
0.1081719,-0.3203432,125,-67,0.1570395,0.0345046
1.7112185,-1.1687295,125,-65,0.1866726,0.0345717
-1.2492269,-0.2609366,125,-63,0.2275395,0.0348791
0.8836727,-0.1592609,125,-62,0.2089079,0.0343295
-1.2805073,-1.3362015,125,-61,0.2655490,0.0322064
0.6967276,-0.5348216,125,-58,0.2100309,0.0333572
-0.6929970,-0.3914717,125,-57,0.2247283,0.0340330
-0.6029322,-1.1758438,125,-56,0.2210422,0.0332184
1.1502327,0.1951647,125,-54,0.1823994,0.0329907
-0.7757832,-0.0279165,125,-49,0.1672389,0.0347945
-0.0488242,-0.3609070,125,-48,0.2353979,0.0343193
0.4899802,0.0613910,125,-47,0.2414223,0.0320335
-1.0000933,0.2375447,125,-46,0.1879204,0.0355634
0.9668563,0.3948781,125,-44,0.1774834,0.0316402
0.6212123,-0.3963208,125,-43,0.1669991,0.0335626
0.3167396,0.6286177,125,-42,0.2398450,0.0326647
0.1350321,0.7263447,125,-40,0.2284884,0.0344049
1.0504892,-0.7560197,125,-39,0.2268003,0.0354010
-0.2674673,1.0336211,125,-38,0.2202643,0.0346560
0.7119474,-0.0719789,125,-36,0.2231240,0.0331801
-0.8625571,-0.3384040,125,-33,0.1589296,0.0329247
0.9722055,-0.7804899,125,-32,0.2391770,0.0345359
1.9299320,1.6727314,125,-31,0.2330564,0.0354402
0.5855324,0.4407250,125,-27,0.2107448,0.0322772
1.4060117,-0.3273707,125,-25,0.1999021,0.0335838
-0.1275463,0.0814790,125,-24,0.1679632,0.0348238
0.0732364,0.4301215,125,-22,0.2049773,0.0350560
0.6713064,-0.1798747,125,-20,0.1728152,0.0345012
-0.4774766,-1.0063173,125,-18,0.2527941,0.0328072
-0.3499044,-0.9933873,125,-16,0.3097780,0.0317280
-0.3970268,0.3868852,125,-14,0.1747163,0.0338224
-0.1157135,-0.1320307,125,-13,0.1633070,0.0345562
0.7333899,-0.5210631,125,-12,0.1729274,0.0357050
-0.7826083,1.4530971,125,-9,0.1710930,0.0326216
0.3895542,0.6160709,125,-5,0.1951635,0.0333549
0.1989225,-0.2345732,125,-4,0.2042495,0.0343066
-0.5542956,1.5509770,125,1,0.2247535,0.0338508
-0.0974690,-0.8090640,125,2,0.2939762,0.0348152
-0.5025071,0.5138488,125,3,0.1737424,0.0339353
-1.6012143,0.4196498,125,4,0.2594089,0.0346524
0.2955345,0.0659209,125,6,0.1565750,0.0334332
-0.8141084,0.0398453,125,7,0.1737236,0.0326045
0.2667322,-0.2094434,125,9,0.1678294,0.0326805
-0.5024236,-0.1777328,125,10,0.2213898,0.0344193
-0.8558136,-0.3448848,125,12,0.2120367,0.0333326
0.3036760,-0.9914508,125,13,0.1577619,0.0357245
0.8955837,-0.7722863,125,14,0.1939455,0.0349792
0.8248421,-0.0831614,125,15,0.2121444,0.0327481
-0.3386402,0.2602270,125,16,0.2309634,0.0329294
-0.4097971,0.1366394,125,22,0.1895348,0.0355227
-0.4638796,0.0002169,125,23,0.1915137,0.0334208
0.4283369,0.7122353,125,25,0.2142462,0.0346849
-1.2740060,-1.6737794,125,28,0.1805312,0.0358344
0.6201609,-0.0798568,125,29,0.1930501,0.0366088
0.3314397,0.1281770,125,35,0.2019382,0.0332735
1.3249208,0.6707850,125,36,0.3715389,0.0355155
-1.0285012,-1.3518623,125,37,0.1829389,0.0351517
-0.5038542,0.3137858,125,38,0.2291635,0.0347135
0.5025260,0.8617074,125,40,0.3006281,0.0343368
0.1049945,0.7108331,125,44,0.2914636,0.0348589
-0.0752782,0.7080058,125,50,0.2318919,0.0339833
-0.2648653,1.3138645,125,51,0.2519314,0.0345825
-1.1034189,-0.1248338,125,57,0.1652217,0.0325672
0.5304230,0.6683722,125,58,0.2815688,0.0330293
0.5157252,-1.0648181,125,61,0.2645710,0.0337149
0.8595105,0.6758376,125,62,0.1939015,0.0341952
-1.0475374,-0.1870366,125,64,0.1700183,0.0341875
0.4332798,0.4514619,125,67,0.2822345,0.0339150
-0.1150088,-0.3257840,125,69,0.1695313,0.0322643
0.4231374,-0.1978426,125,72,0.1896206,0.0323346
0.9890828,0.1577261,125,75,0.1675968,0.0343307
0.1836966,-0.2280010,125,77,0.2244337,0.0336526
-0.4580798,0.2328798,125,78,0.1891632,0.0333471
-0.6386030,-1.4781703,126,-79,0.2501132,0.0322619
-1.1846813,1.1644537,126,-76,0.3398334,0.0327613
-0.6275580,-1.0258456,126,-74,0.1941545,0.0344416
-1.2114394,0.5879566,126,-72,0.2003226,0.0324508
1.0431131,-0.2242504,126,-71,0.2163529,0.0324261
-0.0601722,0.5728243,126,-70,0.2217442,0.0311667
-1.0968379,-0.6148378,126,-68,0.1923675,0.0312710
-0.5769583,0.4476839,126,-67,0.1570395,0.0345046
-0.2270868,1.0930669,126,-65,0.1866726,0.0345717
0.0102268,-0.3676641,126,-63,0.2275395,0.0348791
-0.6185843,0.8394777,126,-62,0.2089079,0.0343295
0.5946463,-0.2216425,126,-61,0.2655490,0.0322064
0.5110256,-0.0411447,126,-58,0.2100309,0.0333572
-1.0162938,-0.5536306,126,-57,0.2247283,0.0340330
1.8949854,-0.6011503,126,-56,0.2210422,0.0332184
0.3299153,-0.8543881,126,-54,0.1823994,0.0329907
-0.2792581,1.0898235,126,-49,0.1672389,0.0347945
-1.3541110,0.1006207,126,-48,0.2353979,0.0343193
0.1139198,0.0754772,126,-47,0.2414223,0.0320335
-0.1068285,0.9442227,126,-46,0.1879204,0.0355634
-0.3245494,-0.6345031,126,-44,0.1774834,0.0316402
-0.0211363,1.0913336,126,-43,0.1669991,0.0335626
-0.8832115,1.2886804,126,-42,0.2398450,0.0326647
-0.2626727,0.5821878,126,-40,0.2284884,0.0344049
0.4780018,-0.0397738,126,-39,0.2268003,0.0354010
0.9448441,-0.3592823,126,-38,0.2202643,0.0346560
-0.0654236,0.7919272,126,-36,0.2231240,0.0331801
0.3233922,0.2182004,126,-33,0.1589296,0.0329247
0.7865021,0.3844273,126,-32,0.2391770,0.0345359
0.9779747,1.0650328,126,-31,0.2330564,0.0354402
-0.4387163,-0.8029299,126,-27,0.2107448,0.0322772
0.9230906,-0.0140699,126,-25,0.1999021,0.0335838
0.2572816,-1.1070305,126,-24,0.1679632,0.0348238
-0.3670031,0.7792462,126,-22,0.2049773,0.0350560
-1.4048529,0.3043791,126,-20,0.1728152,0.0345012
0.7879358,0.1310996,126,-18,0.2527941,0.0328072
-0.7673317,0.1163362,126,-16,0.3097780,0.0317280
1.2150064,1.9097621,126,-14,0.1747163,0.0338224
0.1230067,-0.1027229,126,-13,0.1633070,0.0345562
1.3199918,-0.4861911,126,-12,0.1729274,0.0357050
-0.6134291,0.5722219,126,-9,0.1710930,0.0326216
0.2287783,-0.3951791,126,-5,0.1951635,0.0333549
0.5945271,0.6546496,126,-4,0.2042495,0.0343066
-0.4921834,0.0712575,126,1,0.2247535,0.0338508
-0.5519276,0.3843474,126,2,0.2939762,0.0348152
1.0634143,0.7383777,126,3,0.1737424,0.0339353
0.2915488,1.1571015,126,4,0.2594089,0.0346524
-0.5343338,0.3001332,126,6,0.1565750,0.0334332
-0.6660524,-0.5308333,126,7,0.1737236,0.0326045
-0.2801779,1.3696140,126,9,0.1678294,0.0326805
-0.9817355,0.1295872,126,10,0.2213898,0.0344193
0.0732823,-0.7315235,126,12,0.2120367,0.0333326
0.5156771,-0.8347973,126,13,0.1577619,0.0357245
-0.5909356,-1.8003918,126,14,0.1939455,0.0349792
-1.2064190,1.0880220,126,15,0.2121444,0.0327481
1.4214748,0.7960877,126,16,0.2309634,0.0329294
-0.7689026,-1.7877824,126,22,0.1895348,0.0355227
-0.1093826,0.5309781,126,23,0.1915137,0.0334208
-0.6721212,0.6438874,126,25,0.2142462,0.0346849
-0.4269651,-0.1847129,126,28,0.1805312,0.0358344
0.3811044,0.8829313,126,29,0.1930501,0.0366088
-0.6454650,-0.1154471,126,35,0.2019382,0.0332735
0.3590648,0.8994313,126,36,0.3715389,0.0355155
0.8273872,-0.1062890,126,37,0.1829389,0.0351517
-0.2643379,0.1938505,126,38,0.2291635,0.0347135
0.3756689,-0.6969898,126,40,0.3006281,0.0343368
0.9165379,-0.1771886,126,44,0.2914636,0.0348589
-0.8637731,-0.7875267,126,50,0.2318919,0.0339833
-0.4610696,0.3380169,126,51,0.2519314,0.0345825
1.0094398,0.5105018,126,57,0.1652217,0.0325672
-1.2365335,-0.3064522,126,58,0.2815688,0.0330293
0.2434277,-0.6803243,126,61,0.2645710,0.0337149
-0.4834599,0.1576085,126,62,0.1939015,0.0341952
-0.1128417,-0.1956823,126,64,0.1700183,0.0341875
0.2227475,0.2285414,126,67,0.2822345,0.0339150
0.6928954,-0.2024650,126,69,0.1695313,0.0322643
-0.9443033,-0.4582067,126,72,0.1896206,0.0323346
-0.0335257,0.0555068,126,75,0.1675968,0.0343307
0.9361469,1.0232773,126,77,0.2244337,0.0336526
0.1604162,-0.8595073,126,78,0.1891632,0.0333471
-0.2997151,0.9809478,127,-79,0.2501132,0.0322619
0.6555349,0.3981411,127,-76,0.3398334,0.0327613
1.2323809,0.1493935,127,-74,0.1941545,0.0344416
0.5513393,-1.0373548,127,-72,0.2003226,0.0324508
1.2062221,0.6520798,127,-71,0.2163529,0.0324261
-0.8821014,0.6435233,127,-70,0.2217442,0.0311667
-0.1786158,1.0916615,127,-68,0.1923675,0.0312710
-0.7857327,0.4679365,127,-67,0.1570395,0.0345046
0.3130856,-0.3737243,127,-65,0.1866726,0.0345717
0.6300964,0.2403391,127,-63,0.2275395,0.0348791
0.4790207,0.2143910,127,-62,0.2089079,0.0343295
0.3475608,-0.7948198,127,-61,0.2655490,0.0322064
-0.5924116,-0.7956965,127,-58,0.2100309,0.0333572
-0.5529474,-0.4635472,127,-57,0.2247283,0.0340330
-0.3388500,-1.0353230,127,-56,0.2210422,0.0332184
-0.9229843,-0.3846788,127,-54,0.1823994,0.0329907
-0.3712504,-0.7415392,127,-49,0.1672389,0.0347945
-0.0429445,0.3989688,127,-48,0.2353979,0.0343193
-0.3235709,-0.7623092,127,-47,0.2414223,0.0320335
-0.2856563,0.1562821,127,-46,0.1879204,0.0355634
-0.3249741,1.2505814,127,-44,0.1774834,0.0316402
-1.2214191,-1.4389918,127,-43,0.1669991,0.0335626
1.2293446,0.4834065,127,-42,0.2398450,0.0326647
0.6719050,0.5857507,127,-40,0.2284884,0.0344049
0.7934417,-0.4504472,127,-39,0.2268003,0.0354010
0.0644802,0.8022237,127,-38,0.2202643,0.0346560
1.0041845,-0.5769104,127,-36,0.2231240,0.0331801
-0.0910441,-0.2985600,127,-33,0.1589296,0.0329247
-1.2550066,-1.4945520,127,-32,0.2391770,0.0345359
-0.0193074,-0.2324107,127,-31,0.2330564,0.0354402
1.9409633,0.5473120,127,-27,0.2107448,0.0322772
0.8525844,0.4364478,127,-25,0.1999021,0.0335838
-0.1366775,0.2379866,127,-24,0.1679632,0.0348238
-0.1357336,-0.3293424,127,-22,0.2049773,0.0350560
-0.6411198,1.1166738,127,-20,0.1728152,0.0345012
0.0365739,0.3380778,127,-18,0.2527941,0.0328072
-0.6127087,-0.0717756,127,-16,0.3097780,0.0317280
-0.6259905,1.0955855,127,-14,0.1747163,0.0338224
0.4265444,1.3808774,127,-13,0.1633070,0.0345562
0.1360701,0.7034969,127,-12,0.1729274,0.0357050
-0.9719354,0.5671951,127,-9,0.1710930,0.0326216
0.6536308,0.9642701,127,-5,0.1951635,0.0333549
0.0437639,1.0337245,127,-4,0.2042495,0.0343066
0.0163143,0.7007042,127,1,0.2247535,0.0338508
-0.3957855,-0.3150977,127,2,0.2939762,0.0348152
0.2794512,-1.2698027,127,3,0.1737424,0.0339353
0.2680237,-0.6038042,127,4,0.2594089,0.0346524
-0.4533884,1.1148092,127,6,0.1565750,0.0334332
-0.7611032,-0.9432530,127,7,0.1737236,0.0326045
-0.3550159,-0.6615708,127,9,0.1678294,0.0326805
0.5591508,-0.5078055,127,10,0.2213898,0.0344193
0.2670876,0.4990569,127,12,0.2120367,0.0333326
-0.5178429,-0.0405864,127,13,0.1577619,0.0357245
0.0807196,-0.1394737,127,14,0.1939455,0.0349792
-0.1513462,0.8241651,127,15,0.2121444,0.0327481
-0.1464524,0.2613013,127,16,0.2309634,0.0329294
-0.1415623,-0.6739042,127,22,0.1895348,0.0355227
-0.2417989,-1.5558302,127,23,0.1915137,0.0334208
-0.5413524,0.3387696,127,25,0.2142462,0.0346849
0.5181459,-0.3370798,127,28,0.1805312,0.0358344
-0.6984297,0.5648035,127,29,0.1930501,0.0366088
-0.2923562,0.5452094,127,35,0.2019382,0.0332735
1.1577464,0.1347170,127,36,0.3715389,0.0355155
0.0001002,-0.4852420,127,37,0.1829389,0.0351517
1.1419008,0.3060592,127,38,0.2291635,0.0347135
1.2928926,-1.5211959,127,40,0.3006281,0.0343368
0.1648291,-0.2420522,127,44,0.2914636,0.0348589
-0.1206951,-0.5886728,127,50,0.2318919,0.0339833
-0.8575310,0.7480376,127,51,0.2519314,0.0345825
0.0853026,-0.6347711,127,57,0.1652217,0.0325672
-0.0225567,0.1550343,127,58,0.2815688,0.0330293
0.8429222,-0.3971496,127,61,0.2645710,0.0337149
0.4957476,1.3359472,127,62,0.1939015,0.0341952
-0.3894168,-0.9087400,127,64,0.1700183,0.0341875
-0.5829115,0.1173784,127,67,0.2822345,0.0339150
-1.2160424,0.9620473,127,69,0.1695313,0.0322643
-0.6058061,1.9098333,127,72,0.1896206,0.0323346
-1.4861817,0.5289960,127,75,0.1675968,0.0343307
-1.0911181,-0.8085158,127,77,0.2244337,0.0336526
-0.3513737,-0.5419007,127,78,0.1891632,0.0333471
0.9469963,0.1451038,128,-79,0.2501132,0.0322619
-0.5850371,0.6741199,128,-76,0.3398334,0.0327613
-0.7782737,-0.4894557,128,-74,0.1941545,0.0344416
-0.8629622,-0.0718718,128,-72,0.2003226,0.0324508
0.0453453,0.7909823,128,-71,0.2163529,0.0324261
0.3149181,0.1720882,128,-70,0.2217442,0.0311667
0.8632473,-0.4228801,128,-68,0.1923675,0.0312710
-0.0705284,-0.5115483,128,-67,0.1570395,0.0345046
0.2718101,-0.0511572,128,-65,0.1866726,0.0345717
-0.6555774,0.0074794,128,-63,0.2275395,0.0348791
0.2233464,0.2059494,128,-62,0.2089079,0.0343295
-0.4202132,0.2023519,128,-61,0.2655490,0.0322064
-0.4201229,-0.7183831,128,-58,0.2100309,0.0333572
0.1455870,-0.2521153,128,-57,0.2247283,0.0340330
-0.8692452,-0.3084053,128,-56,0.2210422,0.0332184
-0.1132521,-1.0368357,128,-54,0.1823994,0.0329907
0.1518339,0.4015874,128,-49,0.1672389,0.0347945
-0.1431823,-0.2816746,128,-48,0.2353979,0.0343193
0.3869596,-0.2413497,128,-47,0.2414223,0.0320335
-0.6231580,-0.3271194,128,-46,0.1879204,0.0355634
-0.7472353,-0.1119959,128,-44,0.1774834,0.0316402
0.0367302,0.2166551,128,-43,0.1669991,0.0335626
-0.5544735,0.4828057,128,-42,0.2398450,0.0326647
-0.9229438,-0.6509607,128,-40,0.2284884,0.0344049
-0.0622862,0.9127305,128,-39,0.2268003,0.0354010
-0.1664618,-0.7715074,128,-38,0.2202643,0.0346560
-0.3676044,-0.1965825,128,-36,0.2231240,0.0331801
0.3625060,1.2331831,128,-33,0.1589296,0.0329247
0.1895820,-0.3967626,128,-32,0.2391770,0.0345359
-0.5639423,0.8651895,128,-31,0.2330564,0.0354402
0.6320035,0.1030527,128,-27,0.2107448,0.0322772
-0.0126073,-1.3010815,128,-25,0.1999021,0.0335838
-0.6424180,-0.5852008,128,-24,0.1679632,0.0348238
-0.2972563,0.3166761,128,-22,0.2049773,0.0350560
-0.9339866,0.0024159,128,-20,0.1728152,0.0345012
-0.2499260,-0.1743029,128,-18,0.2527941,0.0328072
0.2983557,-0.9785194,128,-16,0.3097780,0.0317280
0.5906981,0.6834914,128,-14,0.1747163,0.0338224
-0.2010882,-0.7240720,128,-13,0.1633070,0.0345562
-1.0980028,0.6929855,128,-12,0.1729274,0.0357050
0.7342350,0.2760842,128,-9,0.1710930,0.0326216
0.2917221,0.7295695,128,-5,0.1951635,0.0333549
1.1413169,-0.2439546,128,-4,0.2042495,0.0343066
-0.2313766,-0.4489559,128,1,0.2247535,0.0338508
-0.1665549,0.1831635,128,2,0.2939762,0.0348152
0.1433077,0.2445823,128,3,0.1737424,0.0339353
-0.1739413,-0.1483610,128,4,0.2594089,0.0346524
0.5306725,0.2972214,128,6,0.1565750,0.0334332
0.4925744,-0.6526483,128,7,0.1737236,0.0326045
0.2317548,0.4479773,128,9,0.1678294,0.0326805
-0.4684063,0.5723597,128,10,0.2213898,0.0344193
1.3553400,-0.1418805,128,12,0.2120367,0.0333326
0.8971840,-0.9046100,128,13,0.1577619,0.0357245
-0.9119005,-0.9231008,128,14,0.1939455,0.0349792
0.2900112,0.5394748,128,15,0.2121444,0.0327481
0.3600667,-0.0830683,128,16,0.2309634,0.0329294
0.5985917,0.3099346,128,22,0.1895348,0.0355227
0.9094337,-1.3104261,128,23,0.1915137,0.0334208
-0.3429738,0.3764933,128,25,0.2142462,0.0346849
0.3160873,-0.0697723,128,28,0.1805312,0.0358344
0.6305631,0.5938928,128,29,0.1930501,0.0366088
-0.4162260,0.7643474,128,35,0.2019382,0.0332735
-0.2997325,-0.3644108,128,36,0.3715389,0.0355155
-0.1611041,0.8949066,128,37,0.1829389,0.0351517
0.8129938,0.6484510,128,38,0.2291635,0.0347135
-0.4062046,0.3187367,128,40,0.3006281,0.0343368
-0.3253762,-0.4654069,128,44,0.2914636,0.0348589
0.8224793,-0.6396104,128,50,0.2318919,0.0339833
-0.4245255,-0.6356012,128,51,0.2519314,0.0345825
-0.0298236,-0.1736495,128,57,0.1652217,0.0325672
-0.1016972,-0.3352281,128,58,0.2815688,0.0330293
-0.4318379,-0.7093973,128,61,0.2645710,0.0337149
-0.7326981,-0.0608745,128,62,0.1939015,0.0341952
-0.5312783,0.4137242,128,64,0.1700183,0.0341875
0.9416862,-0.9193535,128,67,0.2822345,0.0339150
-0.8426786,-0.1986730,128,69,0.1695313,0.0322643
-0.2912449,0.3403251,128,72,0.1896206,0.0323346
-0.5093387,-0.2612970,128,75,0.1675968,0.0343307
-1.2431341,0.9092172,128,77,0.2244337,0.0336526
0.0914088,0.8822985,128,78,0.1891632,0.0333471
0.0221905,0.0497562,129,-79,0.2501132,0.0322619
-0.6476563,0.7738492,129,-76,0.3398334,0.0327613
-0.3101668,-0.4259138,129,-74,0.1941545,0.0344416
0.3967172,0.2264644,129,-72,0.2003226,0.0324508
1.7642379,-0.8747813,129,-71,0.2163529,0.0324261
0.5454366,-0.1174452,129,-70,0.2217442,0.0311667
-0.8244891,-0.3304759,129,-68,0.1923675,0.0312710
0.3862271,0.7495576,129,-67,0.1570395,0.0345046
-0.6967765,0.4633316,129,-65,0.1866726,0.0345717
-0.2679168,0.7258589,129,-63,0.2275395,0.0348791
-0.4832416,0.2209619,129,-62,0.2089079,0.0343295
-0.1393439,-0.0632753,129,-61,0.2655490,0.0322064
0.7234644,-0.8414418,129,-58,0.2100309,0.0333572
1.5113837,0.3284580,129,-57,0.2247283,0.0340330
-1.6259419,-0.1900539,129,-56,0.2210422,0.0332184
-1.1554167,1.0661612,129,-54,0.1823994,0.0329907
0.2211151,0.2363295,129,-49,0.1672389,0.0347945
0.3742360,0.6202193,129,-48,0.2353979,0.0343193
-0.8458393,0.4050138,129,-47,0.2414223,0.0320335
-0.4983843,-0.0208495,129,-46,0.1879204,0.0355634
-1.8288636,0.2439463,129,-44,0.1774834,0.0316402
1.0492443,0.1735053,129,-43,0.1669991,0.0335626
0.3596115,-0.9221687,129,-42,0.2398450,0.0326647
-0.9737292,-0.2243282,129,-40,0.2284884,0.0344049
-0.1319014,-0.2029785,129,-39,0.2268003,0.0354010
-1.2228290,-0.2056226,129,-38,0.2202643,0.0346560
-0.0983253,-0.9255174,129,-36,0.2231240,0.0331801
0.2116729,-0.5502720,129,-33,0.1589296,0.0329247
-0.7751281,0.2072393,129,-32,0.2391770,0.0345359
