i,q,symbol,bin
-0.9999628,0.0086251,1,42
-0.3901323,-0.9207588,1,43
0.4123403,0.9110299,1,44
0.6303613,0.7763019,1,45
0.7793598,-0.6265765,1,46
-0.9531273,-0.3025694,1,47
0.7767909,-0.6297585,1,48
-0.9443499,0.3289429,1,49
-0.0383600,0.9992639,1,50
-0.7173799,0.6966822,1,51
0.7624714,-0.6470219,1,52
-0.7466279,0.6652418,1,53
0.7090474,0.7051608,1,54
-0.9981313,0.0611062,1,55
0.2409037,0.9705490,1,56
-0.3425412,0.9395028,1,57
0.8706953,0.4918228,1,58
0.0945181,0.9955231,1,59
-0.3336910,0.9426825,1,60
-0.1229982,-0.9924069,1,61
-0.5193683,-0.8545505,1,62
0.6084827,0.7935672,1,63
0.0262180,-0.9996563,1,64
-0.8424163,-0.5388272,1,65
-0.9605107,-0.2782432,1,66
0.5396829,-0.8418683,1,67
-0.7574586,0.6528831,1,68
-0.1972048,0.9803623,1,69
0.0963958,0.9953431,1,70
0.9868205,0.1618184,1,71
0.7306463,-0.6827562,1,72
-0.9583016,0.2857586,1,73
-0.7426440,-0.6696865,1,74
-0.3954860,0.9184720,1,75
0.9175564,-0.3976058,1,76
0.4504923,0.8927804,1,77
-0.9948884,-0.1009813,1,78
0.1582527,-0.9873987,1,79
-0.8441625,0.5360873,1,80
-0.9999819,-0.0060182,2,-80
0.5847723,0.8111975,2,-79
0.2184854,-0.9758402,2,-78
0.8398948,0.5427493,2,-77
-0.9999909,-0.0042657,2,-76
-0.8946825,0.4467028,2,-75
-0.3446991,-0.9387132,2,-74
-0.6187186,-0.7856127,2,-73
-0.8269311,0.5623032,2,-72
0.4064969,-0.9136522,2,-71
-0.9061813,-0.4228894,2,-70
-0.9686177,-0.2485553,2,-69
0.8206732,-0.5713978,2,-68
-0.4575053,0.8892068,2,-67
-0.8375942,0.5462928,2,-66
0.9705415,0.2409340,2,-65
-0.4387428,0.8986127,2,-64
-0.9236197,0.3833101,2,-63
-0.2004261,-0.9797089,2,-62
-0.7680966,0.6403340,2,-61
-0.9694726,-0.2451996,2,-60
-0.0221311,0.9997551,2,-59
-0.8875974,0.4606200,2,-58
-0.4848057,0.8746219,2,-57
-0.8786322,-0.4774991,2,-56
-0.2183840,0.9758629,2,-55
-0.8967816,-0.4424736,2,-54
0.4240313,0.9056475,2,-53
0.1158772,-0.9932635,2,-52
0.9843516,0.1762159,2,-51
-0.9914045,-0.1308319,2,-50
-0.9795529,0.2011867,2,-49
-0.5349525,-0.8448821,2,-48
0.7860531,0.6181591,2,-47
0.5459238,0.8378349,2,-46
-0.3730157,-0.9278250,2,-45
0.9648772,0.2627015,2,-44
0.2246053,0.9744498,2,-43
-0.9893255,0.1457223,2,-42
0.7096268,-0.7045778,2,-41
0.0059408,-0.9999824,2,-40
0.6740394,-0.7386954,2,-39
0.5988623,0.8008520,2,-38
0.9648675,0.2627367,2,-37
0.7246832,-0.6890822,2,-36
0.7762384,0.6304395,2,-35
-0.6648009,0.7470207,2,-34
-0.9222506,-0.3865925,2,-33
-0.7805575,0.6250840,2,-32
