i,q,symbol,bin
0.6512462,0.7588665,25,-6
-0.9054098,-0.4245388,25,-5
0.7903987,0.6125928,25,-4
0.6679096,0.7442424,25,-3
-0.7883908,0.6151748,25,-2
0.5956094,-0.8032742,25,-1
0.6911139,-0.7227459,25,1
0.7988453,-0.6015365,25,2
-0.6878037,-0.7258967,25,3
-0.7136583,0.7004939,25,4
0.8107235,0.5854293,25,5
0.3838463,0.9233969,25,6
0.7631327,0.6462419,25,7
-0.6473289,-0.7622108,25,8
-0.5217117,0.8531219,25,9
-0.8112610,-0.5846843,25,10
0.7649121,0.6441347,25,11
0.5505276,-0.8348170,25,12
0.8657317,-0.5005084,25,13
-0.7706520,-0.6372563,25,14
0.6276776,-0.7784734,25,15
-0.7482213,0.6634492,25,16
0.8437432,-0.5367471,25,17
-0.4951981,-0.8687801,25,18
-0.8300087,0.5577504,25,19
-0.6573017,0.7536276,25,20
0.7131215,0.7010404,25,21
-0.8278832,0.5609005,25,22
0.6503045,-0.7596737,25,23
0.6846231,0.7288973,25,24
-0.6871967,-0.7264715,25,25
-0.7904467,-0.6125308,25,26
-0.6567576,0.7541018,25,27
-0.7176620,0.6963916,25,28
0.6296695,0.7768630,25,29
0.5697828,0.8217953,25,30
0.3989819,-0.9169588,25,31
-0.7873644,-0.6164880,25,32
-0.7327521,-0.6804957,25,33
0.8158173,-0.5783097,25,34
0.6336970,-0.7735814,25,35
-0.6027029,-0.7979656,25,36
0.5849559,0.8110651,25,37
0.8424972,-0.5387006,25,38
0.6004815,-0.7996387,25,39
-0.5882656,-0.8086678,25,40
0.7355978,0.6774185,25,41
0.5196281,-0.8543925,25,42
0.7129841,-0.7011802,25,43
0.6613383,-0.7500877,25,44
-0.9000580,-0.4357702,25,45
-0.7987526,-0.6016596,25,46
0.6858633,0.7277304,25,47
-0.5911211,-0.8065828,25,48
-0.6277114,-0.7784461,25,49
0.7708538,-0.6370122,25,50
-0.5073666,0.8617303,25,51
0.6258612,0.7799344,25,52
-0.6942292,0.7197540,25,53
0.5716063,0.8205280,25,54
-0.6260641,-0.7797716,25,55
-0.7937029,-0.6083056,25,56
-0.7855079,-0.6188517,25,57
0.7995347,0.6006199,25,58
-0.8865884,0.4625591,25,59
0.5950969,-0.8036540,25,60
0.6676970,0.7444332,25,61
-0.3601728,-0.9328856,25,62
-0.8081623,-0.5889599,25,63
-0.7658299,0.6430432,25,64
0.6527491,0.7575743,25,65
0.5412700,0.8408489,25,66
0.5966741,0.8024836,25,67
0.6187679,0.7855739,25,68
0.7388908,-0.6738252,25,69
0.9003604,-0.4351451,25,70
-0.6975921,0.7164951,25,71
-0.7185350,-0.6954908,25,72
0.5148008,0.8573098,25,73
-0.7600293,0.6498888,25,74
0.7775756,0.6287895,25,75
0.6036284,0.7972658,25,76
0.7548895,-0.6558519,25,77
0.7116175,-0.7025671,25,78
-0.3081466,-0.9513389,25,79
-0.6577244,-0.7532586,25,80
-0.8054976,-0.5925990,25,81
-0.8845224,0.4664977,25,82
0.4937946,-0.8695786,25,83
0.7295904,0.6838844,25,84
-0.7214414,-0.6924755,25,85
-0.6306906,-0.7760344,25,86
-0.7037411,0.7104566,25,87
0.7266117,0.6870484,25,88
-0.7186281,0.6953946,25,89
0.6615398,0.7499101,25,90
-0.6985146,-0.7155957,25,91
-0.6191423,0.7852788,25,92
-0.6075242,-0.7943012,25,93
-0.6533105,-0.7570901,25,94
0.6679790,0.7441801,25,95
-0.7309825,0.6823963,25,96
0.6280357,0.7781846,25,97
0.7410831,0.6714133,25,98
0.7382130,0.6745676,25,99
-0.7785982,-0.6275226,25,100
-0.7096187,-0.7045859,25,101
-0.7132027,-0.7009578,25,102
-0.6317177,-0.7751986,25,103
-0.6184245,-0.7858443,25,104
-0.8389602,0.5441928,25,105
0.6312480,-0.7755811,25,106
-0.7570362,-0.6533729,25,107
0.6482062,-0.7614649,25,108
-0.6647982,-0.7470230,25,109
0.6819730,0.7313774,25,110
0.7414144,-0.6710474,25,111
-0.6564432,-0.7543754,25,112
0.6914448,-0.7224293,25,113
0.6115099,-0.7912368,25,114
0.7684469,-0.6399136,25,115
-0.6888714,-0.7248836,25,116
-0.6502253,-0.7597415,25,117
-0.5898981,0.8074777,25,118
-0.7408447,0.6716764,26,-118
-0.6538356,0.7566366,26,-117
0.7337686,-0.6793995,26,-116
0.7046567,0.7095485,26,-115
-0.6673101,-0.7447800,26,-114
-0.8233010,0.5676050,26,-113
0.5945591,0.8040519,26,-112
0.6670444,0.7450179,26,-111
0.4591534,-0.8883570,26,-110
-0.6212251,-0.7836321,26,-109
-0.7041590,0.7100423,26,-108
0.6628926,-0.7487144,26,-107
-0.5526600,0.8334068,26,-106
-0.8040703,0.5945342,26,-105
0.7799569,0.6258332,26,-104
-0.5985809,0.8010623,26,-103
-0.8609542,0.5086825,26,-102
0.5591977,0.8290343,26,-101
0.6689399,-0.7433165,26,-100
0.6316981,-0.7752145,26,-99
0.6737471,0.7389621,26,-98
-0.4583695,-0.8887617,26,-97
0.6630976,-0.7485330,26,-96
0.6381211,-0.7699360,26,-95
0.7271896,0.6864367,26,-94
0.6575373,0.7534219,26,-93
0.7305185,-0.6828929,26,-92
-0.7893826,0.6139015,26,-91
-0.7101896,0.7040105,26,-90
0.7414867,0.6709676,26,-89
-0.6545832,0.7559900,26,-88
0.7424303,-0.6699234,26,-87
-0.6515227,-0.7586291,26,-86
0.6841228,-0.7293669,26,-85
-0.7603086,-0.6495621,26,-84
0.6473569,-0.7621870,26,-83
0.6562080,-0.7545800,26,-82
-0.6102390,0.7922174,26,-81
-0.7821151,0.6231340,26,-80
-0.7122033,-0.7019733,26,-79
-0.8412831,0.5405949,26,-78
0.6538797,0.7565985,26,-77
-0.7384024,-0.6743603,26,-76
-0.7663355,0.6424405,26,-75
-0.8329203,0.5533930,26,-74
-0.8462267,0.5328230,26,-73
0.6639714,0.7477580,26,-72
0.6659835,-0.7459664,26,-71
-0.8047486,-0.5936157,26,-70
-0.8769391,0.4806016,26,-69
0.7579481,0.6523149,26,-68
0.7674626,0.6410938,26,-67
-0.5964041,0.8026843,26,-66
0.7164567,0.6976316,26,-65
-0.6848038,-0.7287274,26,-64
-0.6737766,-0.7389352,26,-63
0.6501564,0.7598004,26,-62
0.6182271,-0.7859995,26,-61
0.8029446,-0.5960536,26,-60
-0.3227740,-0.9464761,26,-59
0.7425260,0.6698172,26,-58
-0.5824367,0.8128760,26,-57
-0.7068226,-0.7073908,26,-56
-0.7482510,0.6634157,26,-55
-0.5833622,-0.8122121,26,-54
0.8628219,-0.5055080,26,-53
0.6042629,-0.7967850,26,-52
0.6115950,-0.7911710,26,-51
0.6495566,0.7603133,26,-50
0.7779801,0.6282888,26,-49
-0.7139298,0.7002172,26,-48
0.8496149,-0.5274036,26,-47
-0.7665183,0.6422225,26,-46
-0.8169711,0.5766786,26,-45
-0.6419087,-0.7667811,26,-44
0.8415117,0.5402389,26,-43
0.6803898,-0.7328504,26,-42
0.5599638,0.8285171,26,-41
0.7312963,0.6820599,26,-40
-0.7275755,-0.6860276,26,-39
-0.5406023,-0.8412783,26,-38
0.6842017,-0.7292928,26,-37
-0.7330661,-0.6801574,26,-36
0.7920462,0.6104611,26,-35
0.6715501,0.7409592,26,-34
0.7073390,0.7068745,26,-33
0.5135386,-0.8580664,26,-32
0.6931683,-0.7207757,26,-31
0.5976425,-0.8017628,26,-30
0.8376525,0.5462035,26,-29
-0.6181642,-0.7860490,26,-28
-0.7808896,-0.6246690,26,-27
-0.6095743,0.7927290,26,-26
-0.8355749,-0.5493765,26,-25
-0.5975281,0.8018479,26,-24
-0.6984293,0.7156790,26,-23
-0.6895807,-0.7242088,26,-22
0.6438953,0.7651137,26,-21
-0.8263357,0.5631779,26,-20
-0.8331137,0.5531018,26,-19
0.6717113,-0.7408131,26,-18
0.6633797,0.7482829,26,-17
-0.7963549,-0.6048296,26,-16
0.6546602,0.7559233,26,-15
0.8221992,0.5691999,26,-14
0.6032119,0.7975810,26,-13
0.7767150,-0.6298522,26,-12
-0.7525785,0.6585025,26,-11
-0.6871354,-0.7265294,26,-10
-0.5599037,0.8285577,26,-9
0.6285690,-0.7777538,26,-8
0.6245587,-0.7809779,26,-7
0.7298976,0.6835565,26,-6
-0.6692520,0.7430355,26,-5
0.6961010,0.7179439,26,-4
-0.7810416,-0.6244791,26,-3
-0.8356857,-0.5492079,26,-2
0.7348426,-0.6782377,26,-1
-0.8523199,0.5230209,26,1
-0.8808776,-0.4733441,26,2
0.7457892,-0.6661820,26,3
0.5992011,0.8005985,26,4
-0.7567702,-0.6536810,26,5
0.8438991,-0.5365021,26,6
-0.6772091,0.7357906,26,7
0.7871701,0.6167360,26,8
-0.7578993,-0.6523715,26,9
-0.8856894,0.4642781,26,10
0.7591611,-0.6509028,26,11
0.5784771,0.8156986,26,12
0.5239125,0.8517721,26,13
-0.6613552,0.7500728,26,14
0.7447562,-0.6673367,26,15
-0.7067384,-0.7074749,26,16
-0.7589501,-0.6511488,26,17
-0.7315679,-0.6817685,26,18
0.8311565,-0.5560385,26,19
0.6517465,0.7584369,26,20
0.7975648,0.6032333,26,21
-0.6257151,0.7800517,26,22
-0.6382361,-0.7698407,26,23
-0.8199029,-0.5725027,26,24
0.5000648,-0.8659880,26,25
-0.8340018,-0.5517616,26,26
0.7985994,0.6018630,26,27
-0.8978959,-0.4402079,26,28
0.8532516,0.5214996,26,29
0.7603520,0.6495112,26,30
0.7903131,0.6127031,26,31
0.7637560,0.6455050,26,32
0.9109546,-0.4125067,26,33
-0.4940737,-0.8694200,26,34
-0.7121124,0.7020655,26,35
0.8018584,0.5975141,26,36
0.7409387,-0.6715727,26,37
-0.6962839,-0.7177665,26,38
-0.8115793,0.5842423,26,39
-0.5990102,-0.8007414,26,40
-0.8068230,-0.5907933,26,41
-0.8420476,-0.5394033,26,42
0.6817862,0.7315515,26,43
0.7324768,0.6807920,26,44
-0.8435025,-0.5371252,26,45
0.8416424,-0.5400352,26,46
-0.4855250,-0.8742228,26,47
0.7005304,-0.7136226,26,48
-0.6498528,-0.7600601,26,49
0.7372565,0.6756129,26,50
0.5844018,0.8114644,26,51
0.6933652,0.7205864,26,52
-0.6835427,-0.7299105,26,53
0.7959021,-0.6054254,26,54
0.6376743,0.7703061,26,55
0.7927873,-0.6094984,26,56
0.6805333,0.7327172,26,57
0.5826220,0.8127433,26,58
-0.7986786,-0.6017579,26,59
0.6174134,0.7866388,26,60
-0.7130306,-0.7011328,26,61
0.5740099,-0.8188484,26,62
-0.8050932,-0.5931483,26,63
-0.5904346,0.8070855,26,64
0.8912652,0.4534825,26,65
0.7039922,0.7102078,26,66
-0.6243601,-0.7811366,26,67
-0.5746142,-0.8184245,26,68
-0.7522185,-0.6589137,26,69
-0.7669837,-0.6416667,26,70
0.5990506,0.8007112,26,71
0.4722846,0.8814461,26,72
0.4203812,0.9073476,26,73
-0.6610295,0.7503600,26,74
0.8598773,0.5105008,26,75
-0.9037929,-0.4279702,26,76
-0.7175676,-0.6964888,26,77
0.7212623,0.6926621,26,78
-0.7755831,0.6312455,26,79
0.6652721,0.7466010,26,80
0.6594819,0.7517205,26,81
0.7987815,-0.6016213,26,82
0.8158679,-0.5782384,26,83
0.7210829,-0.6928488,26,84
-0.6672888,0.7447991,26,85
0.7667968,-0.6418899,26,86
-0.7011969,-0.7129676,26,87
-0.4631826,-0.8862629,26,88
0.7742139,-0.6329240,26,89
0.5980151,-0.8014848,26,90
-0.7913837,-0.6113197,26,91
0.6835325,0.7299201,26,92
0.8547925,-0.5189698,26,93
-0.7016440,-0.7125277,26,94
0.6317536,0.7751693,26,95
-0.7265867,-0.6870747,26,96
0.7107807,-0.7034136,26,97
-0.7864323,-0.6176765,26,98
0.4697540,0.8827974,26,99
0.6821259,0.7312347,26,100
0.6088851,-0.7932584,26,101
-0.3706269,0.9287818,26,102
-0.5408111,-0.8411441,26,103
0.8838189,0.4678291,26,104
0.7442177,0.6679371,26,105
-0.9017246,0.4323110,26,106
-0.7174475,-0.6966125,26,107
-0.7220225,0.6918696,26,108
-0.6062585,-0.7952676,26,109
0.6926002,0.7213217,26,110
0.4159620,0.9093820,26,111
0.7511374,-0.6601459,26,112
0.8647801,-0.5021507,26,113
0.6768316,0.7361379,26,114
-0.6510926,-0.7589983,26,115
-0.8435042,-0.5371226,26,116
-0.5253541,0.8508837,26,117
0.7348745,-0.6782031,26,118
-0.6298015,0.7767561,27,-118
-0.7753062,0.6315855,27,-117
0.8989623,0.4380262,27,-116
0.5823307,-0.8129520,27,-115
0.8510107,0.5251484,27,-114
-0.7429397,-0.6693584,27,-113
0.7431919,-0.6690784,27,-112
-0.5425166,-0.8400450,27,-111
-0.7074258,0.7067876,27,-110
0.8471629,0.5313332,27,-109
-0.8104178,0.5858523,27,-108
0.7265021,0.6871642,27,-107
-0.6756802,0.7371948,27,-106
-0.7253416,-0.6883891,27,-105
-0.7353621,0.6776744,27,-104
0.7660526,-0.6427778,27,-103
0.7510414,0.6602551,27,-102
-0.8640282,0.5034435,27,-101
-0.8312917,-0.5558363,27,-100
0.6106838,0.7918745,27,-99
-0.5671359,0.8236243,27,-98
0.7860852,-0.6181182,27,-97
-0.7407247,-0.6718087,27,-96
-0.7107686,0.7034259,27,-95
-0.6660947,0.7458672,27,-94
-0.6418915,-0.7667954,27,-93
0.8171548,0.5764183,27,-92
-0.6153206,0.7882770,27,-91
-0.6515636,0.7585940,27,-90
0.6875095,0.7261753,27,-89
-0.5148209,0.8572977,27,-88
-0.6682686,-0.7439201,27,-87
0.6094709,0.7928085,27,-86
0.6922583,-0.7216498,27,-85
0.7209783,0.6929576,27,-84
-0.6857352,-0.7278512,27,-83
0.7015781,0.7125925,27,-82
0.6855047,0.7280682,27,-81
-0.6685729,-0.7436466,27,-80
0.7507576,-0.6605778,27,-79
0.5753244,0.8179253,27,-78
-0.6523964,-0.7578779,27,-77
-0.7635071,0.6457994,27,-76
-0.6040370,-0.7969562,27,-75
-0.5280694,0.8492012,27,-74
-0.7124467,-0.7017263,27,-73
-0.5822546,-0.8130065,27,-72
0.7797256,0.6261214,27,-71
0.8574791,0.5145188,27,-70
0.7740083,0.6331755,27,-69
0.7546221,-0.6561596,27,-68
0.6855170,-0.7280567,27,-67
-0.6707487,0.7416847,27,-66
-0.5786391,-0.8155836,27,-65
-0.7437285,0.6684818,27,-64
0.7570869,0.6533142,27,-63
-0.8937755,-0.4485146,27,-62
-0.7106488,-0.7035469,27,-61
-0.6780928,0.7349763,27,-60
-0.8074287,0.5899652,27,-59
0.6180133,0.7861676,27,-58
0.7091257,-0.7050821,27,-57
-0.5767953,0.8168887,27,-56
0.6464558,0.7629515,27,-55
-0.8928913,0.4502722,27,-54
0.6687221,-0.7435125,27,-53
-0.6153527,-0.7882519,27,-52
0.8440741,0.5362265,27,-51
-0.8506358,0.5257553,27,-50
-0.7366994,0.6762204,27,-49
-0.8014289,-0.5980901,27,-48
-0.7984427,-0.6020709,27,-47
-0.7914415,0.6112449,27,-46
0.5424497,0.8400882,27,-45
-0.7977426,-0.6029981,27,-44
0.8136307,-0.5813821,27,-43
0.5450002,0.8384359,27,-42
-0.7219737,0.6919205,27,-41
-0.8144894,0.5801786,27,-40
0.5411428,0.8409307,27,-39
0.5403342,0.8414505,27,-38
-0.5221513,0.8528529,27,-37
-0.6163890,0.7874418,27,-36
-0.5619670,0.8271596,27,-35
-0.7833813,0.6215414,27,-34
-0.7889487,-0.6144590,27,-33
0.5506463,0.8347387,27,-32
-0.8330861,0.5531433,27,-31
0.7884718,0.6150709,27,-30
0.8183765,0.5746825,27,-29
0.7878853,-0.6158220,27,-28
-0.7093613,-0.7048451,27,-27
-0.6764299,0.7365069,27,-26
0.7845576,-0.6200560,27,-25
0.6775658,-0.7354622,27,-24
-0.6198373,-0.7847304,27,-23
-0.5498919,-0.8352358,27,-22
-0.6207808,-0.7839842,27,-21
0.5893366,-0.8078876,27,-20
-0.8758064,-0.4826626,27,-19
0.7015671,-0.7126034,27,-18
0.5479400,-0.8365176,27,-17
0.6482340,0.7614412,27,-16
-0.6988582,-0.7152603,27,-15
-0.7577083,0.6525934,27,-14
-0.6703119,0.7420795,27,-13
0.5108736,-0.8596558,27,-12
0.4720251,-0.8815851,27,-11
0.8218390,0.5697198,27,-10
-0.5667117,-0.8239162,27,-9
0.6116697,0.7911133,27,-8
-0.7555887,0.6550463,27,-7
0.6848703,0.7286651,27,-6
-0.7818821,0.6234263,27,-5
-0.7608877,0.6488836,27,-4
0.7200430,0.6939294,27,-3
0.6880850,-0.7256301,27,-2
-0.5897638,-0.8075758,27,-1
0.8082575,-0.5888293,27,1
0.7445459,0.6675714,27,2
0.8254362,0.5644954,27,3
0.6720113,-0.7405409,27,4
-0.4926068,0.8702520,27,5
0.8434042,-0.5372796,27,6
0.7763988,-0.6302419,27,7
-0.4327089,-0.9015337,27,8
-0.8289475,-0.5593264,27,9
-0.5208248,-0.8536636,27,10
-0.6881739,0.7255458,27,11
0.8052842,-0.5928890,27,12
-0.7310343,0.6823407,27,13
-0.6379483,0.7700792,27,14
0.7129435,-0.7012215,27,15
0.6158119,-0.7878931,27,16
0.8053289,0.5928283,27,17
0.7793804,-0.6265510,27,18
0.6613503,0.7500772,27,19
-0.6150990,0.7884499,27,20
-0.5020480,-0.8648397,27,21
-0.7010905,0.7130724,27,22
-0.7513121,0.6599471,27,23
-0.7702264,0.6377706,27,24
-0.8647408,-0.5022183,27,25
0.6989320,-0.7151881,27,26
0.7968623,-0.6041610,27,27
-0.5914875,0.8063142,27,28
-0.8780521,-0.4785651,27,29
-0.6682168,0.7439666,27,30
0.8661054,-0.4998614,27,31
0.7025449,-0.7116394,27,32
-0.6700289,0.7423350,27,33
0.7534500,0.6575052,27,34
-0.5305624,-0.8476459,27,35
-0.4806690,-0.8769022,27,36
-0.5968476,-0.8023547,27,37
-0.7467353,0.6651213,27,38
0.6043764,0.7966989,27,39
-0.6409539,-0.7675794,27,40
0.8345937,0.5508661,27,41
0.6266726,-0.7792827,27,42
-0.5748819,0.8182364,27,43
0.8443663,-0.5357664,27,44
-0.6735885,-0.7391066,27,45
-0.6606469,-0.7506968,27,46
0.4895125,-0.8719963,27,47
-0.7406850,0.6718525,27,48
-0.6223040,-0.7827757,27,49
-0.6776019,-0.7354289,27,50
-0.7124249,-0.7017483,27,51
0.9534150,-0.3016619,27,52
0.4561114,0.8899227,27,53
-0.7825021,-0.6226481,27,54
0.6657003,-0.7462193,27,55
-0.7004334,0.7137177,27,56
0.7918660,0.6106949,27,57
-0.8120974,-0.5835219,27,58
-0.8526171,0.5225362,27,59
0.4559582,-0.8900011,27,60
-0.4844356,0.8748270,27,61
0.8233683,0.5675074,27,62
-0.6980016,0.7160962,27,63
-0.6859090,0.7276874,27,64
0.7258355,0.6878684,27,65
0.6418228,0.7668530,27,66
-0.8147233,0.5798500,27,67
-0.5478522,0.8365752,27,68
0.7255883,0.6881291,27,69
-0.6756137,0.7372558,27,70
0.8445634,-0.5354555,27,71
0.8722856,-0.4889968,27,72
-0.6671293,0.7449418,27,73
-0.4907598,-0.8712949,27,74
0.7831079,-0.6218859,27,75
0.7225167,-0.6913534,27,76
-0.8205597,-0.5715608,27,77
-0.7992651,-0.6009786,27,78
0.6309633,0.7758127,27,79
-0.7610246,0.6487230,27,80
-0.6848153,0.7287167,27,81
0.7248381,-0.6889193,27,82
0.5647815,0.8252405,27,83
-0.8878073,-0.4602154,27,84
-0.9262329,0.3769517,27,85
0.7163822,0.6977081,27,86
0.7035112,0.7106841,27,87
-0.6076871,0.7941766,27,88
-0.7451575,0.6668885,27,89
-0.7612254,0.6484873,27,90
-0.7246873,0.6890779,27,91
-0.6806027,0.7326527,27,92
0.6020923,0.7984264,27,93
0.6316445,-0.7752581,27,94
0.8295547,0.5584255,27,95
-0.8601602,-0.5100240,27,96
0.7441793,-0.6679799,27,97
-0.6165062,0.7873500,27,98
0.7333078,0.6798968,27,99
-0.8730431,0.4876431,27,100
-0.6886895,0.7250564,27,101
-0.6338749,0.7734356,27,102
-0.5414639,0.8407240,27,103
0.5221813,-0.8528345,27,104
-0.7079718,-0.7062407,27,105
-0.6171468,0.7868480,27,106
0.7168580,0.6972191,27,107
-0.6850801,-0.7284677,27,108
0.7400405,-0.6725624,27,109
-0.6431854,-0.7657105,27,110
-0.4744680,0.8802727,27,111
-0.6821965,-0.7311689,27,112
-0.8449122,-0.5349051,27,113
-0.7587828,-0.6513437,27,114
0.5408708,0.8411057,27,115
0.6519518,0.7582604,27,116
-0.5607595,0.8279788,27,117
-0.6953779,0.7186443,27,118
-0.7952672,-0.6062592,28,-118
-0.8618097,0.5072318,28,-117
0.6091722,0.7930380,28,-116
-0.7352808,-0.6777626,28,-115
-0.6931532,-0.7207903,28,-114
0.5929388,-0.8052475,28,-113
-0.8344192,0.5511304,28,-112
0.6301336,0.7764868,28,-111
-0.5954400,0.8033997,28,-110
0.8216089,-0.5700516,28,-109
-0.9567726,0.2908370,28,-108
-0.8159114,0.5781770,28,-107
-0.5550781,0.8317982,28,-106
-0.8810856,0.4729569,28,-105
-0.7936677,0.6083515,28,-104
-0.4790763,0.8777733,28,-103
0.6382112,-0.7698613,28,-102
-0.7313784,-0.6819719,28,-101
0.7554935,-0.6551563,28,-100
0.6672936,0.7447948,28,-99
-0.6850924,0.7284561,28,-98
-0.8683984,0.4958670,28,-97
0.7173472,-0.6967158,28,-96
-0.7730788,-0.6343099,28,-95
0.4830758,0.8755785,28,-94
0.6740290,-0.7387049,28,-93
0.7291125,-0.6843938,28,-92
0.7458962,-0.6660622,28,-91
-0.5577149,0.8300326,28,-90
-0.7930281,0.6091850,28,-89
0.5470693,-0.8370874,28,-88
-0.8746643,0.4847291,28,-87
0.5974016,-0.8019422,28,-86
0.6573698,0.7535681,28,-85
0.6088423,-0.7932913,28,-84
0.7129292,-0.7012360,28,-83
0.8250381,-0.5650771,28,-82
-0.7462459,0.6656704,28,-81
0.6205244,-0.7841871,28,-80
0.7891535,0.6141959,28,-79
-0.6563865,-0.7544248,28,-78
0.4948720,0.8689659,28,-77
-0.9011657,0.4334749,28,-76
-0.7378563,0.6749578,28,-75
0.6452808,-0.7639455,28,-74
-0.6955491,0.7184786,28,-73
0.9109619,-0.4124904,28,-72
0.7806763,0.6249356,28,-71
0.5267400,0.8500265,28,-70
-0.7362870,-0.6766694,28,-69
-0.4135245,-0.9104930,28,-68
0.7404832,-0.6720750,28,-67
-0.6457779,0.7635252,28,-66
0.8949292,-0.4462081,28,-65
-0.7645505,-0.6445638,28,-64
0.5803332,0.8143792,28,-63
0.7986171,-0.6018394,28,-62
0.5418514,-0.8404743,28,-61
0.8490506,0.5283115,28,-60
-0.7508280,0.6604978,28,-59
0.6333286,0.7738830,28,-58
-0.6239688,-0.7814493,28,-57
0.7785609,-0.6275691,28,-56
-0.7562242,-0.6543127,28,-55
0.6107835,0.7917976,28,-54
0.7296761,-0.6837929,28,-53
0.6216509,0.7832944,28,-52
-0.7854708,0.6188986,28,-51
0.8155586,-0.5786745,28,-50
-0.7248482,0.6889086,28,-49
0.5828198,-0.8126015,28,-48
0.7952533,-0.6062773,28,-47
-0.6957259,-0.7183074,28,-46
0.8837174,0.4680211,28,-45
0.6287086,-0.7776410,28,-44
0.5803585,0.8143611,28,-43
0.5793170,-0.8151023,28,-42
0.7740474,0.6331276,28,-41
-0.6649079,0.7469253,28,-40
0.7310249,0.6823508,28,-39
-0.7116373,-0.7025470,28,-38
0.6046005,0.7965289,28,-37
0.7363701,0.6765789,28,-36
-0.6754727,0.7373850,28,-35
-0.6327915,0.7743223,28,-34
0.6096668,0.7926579,28,-33
0.7347327,-0.6783566,28,-32
0.8058501,-0.5921195,28,-31
0.7269344,0.6867068,28,-30
-0.7341216,0.6790180,28,-29
-0.7409146,-0.6715993,28,-28
-0.5771792,0.8166175,28,-27
-0.7505413,0.6608236,28,-26
0.6868156,-0.7268317,28,-25
-0.6617213,-0.7497499,28,-24
0.7191462,-0.6948588,28,-23
0.8054371,0.5926811,28,-22
-0.6286389,-0.7776973,28,-21
-0.7786858,-0.6274140,28,-20
0.6597500,-0.7514852,28,-19
-0.7461147,0.6658174,28,-18
0.6480911,-0.7615628,28,-17
-0.7997400,0.6003465,28,-16
-0.6178572,0.7862903,28,-15
-0.8427148,-0.5383604,28,-14
0.9197752,-0.3924454,28,-13
0.7225020,-0.6913688,28,-12
0.7186386,0.6953838,28,-11
-0.6760927,0.7368165,28,-10
-0.5288795,0.8486969,28,-9
0.6505879,-0.7594309,28,-8
-0.8533322,0.5213675,28,-7
0.6764184,-0.7365177,28,-6
0.8710694,-0.4911601,28,-5
0.7066530,-0.7075602,28,-4
0.6647448,0.7470705,28,-3
0.5712762,-0.8207578,28,-2
0.8296412,0.5582970,28,-1
0.7289564,-0.6845602,28,1
-0.7716182,-0.6360859,28,2
0.6630334,0.7485899,28,3
-0.7470050,0.6648185,28,4
-0.5053955,0.8628878,28,5
-0.9070529,-0.4210165,28,6
0.5251993,0.8509792,28,7
0.6918829,0.7220097,28,8
0.4591538,-0.8883569,28,9
-0.6625332,-0.7490326,28,10
0.6762009,-0.7367173,28,11
-0.5835851,-0.8120520,28,12
0.7210000,-0.6929352,28,13
-0.6885843,-0.7251563,28,14
0.7360956,-0.6768776,28,15
-0.8077431,0.5895346,28,16
0.6300862,0.7765252,28,17
-0.7264853,-0.6871821,28,18
0.8282480,-0.5603616,28,19
-0.8863995,0.4629211,28,20
-0.7750258,-0.6319296,28,21
-0.6787511,0.7343683,28,22
0.6722524,-0.7403221,28,23
0.8265331,0.5628881,28,24
0.8439501,-0.5364218,28,25
-0.6540876,-0.7564188,28,26
0.9351652,-0.3542120,28,27
0.7718815,0.6357664,28,28
0.8281406,-0.5605204,28,29
-0.7446160,0.6674930,28,30
0.7390933,0.6736031,28,31
-0.7193250,-0.6946737,28,32
-0.7453219,0.6667047,28,33
-0.8032784,-0.5956037,28,34
0.7449946,0.6670705,28,35
-0.8676667,-0.4971464,28,36
-0.6749281,0.7378835,28,37
-0.9154676,0.4023917,28,38
-0.7762649,-0.6304068,28,39
-0.6491689,0.7606443,28,40
-0.7076990,-0.7065141,28,41
0.7061810,0.7080314,28,42
0.7932717,-0.6088678,28,43
-0.5110518,0.8595499,28,44
-0.5605304,-0.8281338,28,45
0.3940612,0.9190843,28,46
0.7388748,0.6738427,28,47
-0.7735574,-0.6337262,28,48
-0.7928308,0.6094417,28,49
-0.7210613,0.6928713,28,50
-0.6336626,0.7736095,28,51
0.6830822,-0.7303415,28,52
-0.4237185,-0.9057939,28,53
-0.7772887,0.6291441,28,54
-0.5617115,-0.8273332,28,55
-0.6637304,0.7479720,28,56
0.8957897,-0.4444782,28,57
0.6916021,0.7222787,28,58
0.6861903,0.7274221,28,59
0.8558317,0.5172544,28,60
-0.4141398,0.9102132,28,61
0.7245244,0.6892491,28,62
0.8133805,0.5817320,28,63
0.6416322,0.7670124,28,64
-0.5910230,0.8066547,28,65
-0.7132860,-0.7008731,28,66
0.7849350,0.6195782,28,67
-0.6895069,-0.7242791,28,68
0.6615810,0.7498737,28,69
0.6139971,-0.7893083,28,70
0.6303695,-0.7762952,28,71
0.7749030,-0.6320801,28,72
0.6096681,0.7926568,28,73
0.7370331,-0.6758568,28,74
-0.6273348,0.7787497,28,75
-0.8259932,0.5636801,28,76
-0.7248141,-0.6889445,28,77
0.7879534,0.6157349,28,78
-0.6661201,-0.7458445,28,79
-0.5104534,-0.8599054,28,80
0.7324629,0.6808069,28,81
-0.5978935,-0.8015755,28,82
0.6245840,-0.7809576,28,83
-0.5223987,0.8527014,28,84
-0.7567127,-0.6537475,28,85
0.5721573,-0.8201439,28,86
-0.8934689,0.4491250,28,87
